question,transformed,generated,true_answer,num_answers,type,source,context,true_input
Mit welchem Anwendungssystem wird im UKL ein Laborbefund (finding) angezeigt?,Which application sistem is usually used to dislay a laboratory finding in the University Hospitul?,"
 The CPOE system is used in the hospital for ordering, for example, laboratory orders.
 The CPOE system and the RIS use slightly different catalogs of available radiology examinations.
 
 The institutional information system of the specialist medical office has a (DB^1, AC^1, V^1, C^n, V^1, C^n, V^1, C^n, V^1, C^n, V^1, C^n, V^1, C^n, V^1, C^n, V^1, C^n, V^1, C^n, V^1, C^n, V^1, C^n, V^1, C^n, V^1, C^n, V^1, C^n, V^1, C^n, V^1, C^n, V^1, C^n, V^1, C^n, V^1, C^n, V^1, C^n, V^1, C^n, V^1, C^n, V^1, C^n, V^1, C^n, V^1, C^n, V^1, C.1, and V^1 are used in the hospital.
 For example, the CPOE system and the RIS use slightly different catalogs of available radiology examinations.
 
 The institutional information system of the specialist medical office has a (DB^1, AC^1, V^1, C^n, V^1, C^n, V^1, C.1, V.1, C.1, and V.10021502020.
 The office also features a CPOE system which is used for ordering, for example, laboratory orders.
 The CPOE system and the RIS can be used by other functions by invoking them as services from other functions and handing over a specific use case identification number (CIN).
 
 The institutional information system of the specialist medical office has a (DB^1, AC^1, V^1, C^n, V.100215020). The office also features a CPOE system","(COPRA, LIS direkt!)",1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Which application sistem is usually used to dislay a laboratory finding in the University Hospitul?
Answer: "
"Look at the entity type ""patient"" that is interpreted and updated by various functions. Which functions update the patient information, which functions interpret it?","Look at the entity type ""patiant"" that is interpretated and updated by various funtions to be preformed by health care profesionals and other staff in health care facilties. Which functions update the patient information, which funtions interpret it?","
 The entity type “patient” is updated by the function patient admission.
 All other functions that are related to patient care interpret it.
 
 ### 3.8.2 Domain Layer: Functions to Be Supported by Health care Facilities
 In Sect. 3.7, we introduced the data to be processed and provided.
 Now we will explain where and in what contexts data on these entity types are processed in health care facilities.
 As explained in Sect. 2.8, we can look at both the logical and the physical tools that are used in health care facilities.
 The following functions are used in health care facilities:
 - Function (from Sect. 3.3.2) | Typical features
 - Medical admission | Provide means for check-in of patient. Provide forms for documenting medical history. Provide forms for documenting diagnosis. Scan documents from referring physician and other sources of information about the medical history. Provide forms for documenting patient’s informed consent. Provide forms for documenting planned tasks. Provide guidelines on important tasks. Provide context-related medical knowledge. Provide context-related medical terminologies. Provide context-specific medical terms. Provide terminology for health measurements, for example, ICD-11 or NANDA. Provide forms for documenting clinical and non-clinical information. Provide forms for documenting medications. Create work list for a group of patients. Print forms. Provide means for creating statistics
 - Coding of diagnoses and procedures | Scoring of the patient (e.g., TISS, SAPSII). Provide catalogs and other means for coding of procedures. Provide catalogs and other means for coding of diagnoses. Provide forms for creating work list for a group of patients. Print forms. Provide means for creating statistics
 - Management of medical devices | Manage modalities. Manage appointments. Provide forms for creating work list for a group of patients. Provide forms for creating statistics
 - Coding of diagnoses and procedures | Scoring of the patient (e.g., TISS,3 SAPS4). Provide forms for creating work list for a group of patients. Provide forms for creating statistics
 - Planning of patient treatment |","The entity type ""patient"" is updated by the function ""patient admission."" All other functions that are related to patient care interpret it.",2,multi,Book,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Look at the entity type ""patiant"" that is interpretated and updated by various funtions to be preformed by health care profesionals and other staff in health care facilties. Which functions update the patient information, which funtions interpret it?
Answer: "
"Look at the 3LGM^2 example in Sect. 2.15.
Use this example to explain the meaning of the following elements: functions, entity types, application systems, non-computer-based application components, physical data processing system, and inter-layer relationships.","Use the provided exemple to explain the meaning of the following elements: funtions, entity types, application sistems, non-computer-based application componets, physical data proccessing system, and inter-layer relationchips.","
 The function “patient admission” is supported by the paper-based patient data privacy form system, which is used by administrative patients when they are first admitted to a specific ward. The function “medical admission” is supported by the MDMS.
 The function “nursing admission” is supported by the non-computer-based application component for patient data privacy forms.
 The function “patient identification” is supported by the paper-based patient data privacy form system and the MDMS.
 The function “medical history” is supported by the MDMS.
 The function “medical procedure” is supported by the MDMS.
 The function “patient discharge” is supported by the paper-based patient data privacy form system and the MDMS.
 The function “patient identification” is supported by the paper-based patient data privacy form system and the MDMS.
 The function “medical history” is supported by the MDMS.
 The function “medical procedure” is supported by the MDMS.
 The function “patient discharge” is supported by the paper-based patient data privacy form system and the MDMS.
 The function “medical history” is supported by the MDMS.
 The function “medical procedure” is supported by the MDMS.
 The function “patient discharge” is supported by the paper-based patient data privacy form system and the MDMS.
 The function “medical history” is supported by the MDMS.
 The function “medical procedure” is supported by the MDMS.
 The function “patient discharge” is supported by the paper-based patient data privacy form system and the MDMS.
 The function “medical history” is supported by the MDMS.
 The function “medical procedure” is supported by the MDMS.
 The function “patient discharge” is supported by the paper-based patient data privacy form system and the MDMS.
 The function “medical history” is supported by the MDMS.
 The function “medical procedure” is supported by the MDMS.
 The function “patient discharge” is supported by the paper-based patient data privacy form system and the MDMS.
 The function “medical history” is supported by","Administrative admission is an enterprise function that is supported by the patient administration system.
One entity type that is used and updated by this function is “patient.” The paper-based patient data privacy form system is an example of a non-computer-based application component.
The virtualized server farm is an example of a physical tool.
The inter-layer relationships of this example show which functions are supported by which application system and which physical data processing system the application systems are installed on.",6,multi,Book,"Example: Four subfunctions of patient admission (appointment scheduling, patient identification and checking for readmitted patients, administrative admission, and visitor and information services) are supported by the patient administration system, which is a part of the ERPS.
Medical admission and nursing admission are supported by the MDMS.
Obtaining consent for processing of patient-related data is supported by the non-computer-based application component for patient data privacy forms.
This application component is based on paper forms which are scanned by a clerk (see physical tool layer) and then stored in the MDMS.

The patient administration system, which is the master application system (Sect. 3.​9.​1) for the entity type “patient,” sends the administrative patient data as a message to the MDMS.
The MDMS can thus store this information about the entity type “patient” in its own database; administrative patient data that is needed to support medical admission and nursing admission as functions therefore do not have to be reentered in the MDMS.
The entity type “patient” is both stored in the database systems of the ERPS and the MDMS what is represented by dashed lines between the domain layer and the logical tool layer.

Both the patient administration system and the MDMS are run on servers at a virtualized server farm (see relationships between logical and physical tool layer). The application systems can be accessed by different end devices (patient terminal, PC, tablet PC).

It therefore simplifies some aspects which might be relevant in other contexts.
Another visualization of relationships between 3LGM^2 model elements is the matrix view.
The patient administration system supports three different functions, the MDMS supports two functions, and one function is supported by the paper-based patient data privacy form system.
The matrix view also helps to identify incomplete parts of models.
We can see that there are no functions modeled that are supported by the financial accounting system, the human resources management system, and the material management system, which are parts of the ERPS.

The matrix view is an alternative representation of configuration lines between functions at the domain layer and application components at the logical tool layer. Matrix views are also available for visualizing relations between other pairs of connected 3LGM^2 classes.","Instruction: You are given a question and a context. Answer the question to your best knowledge.
Question: Use the provided exemple to explain the meaning of the following elements: funtions, entity types, application sistems, non-computer-based application componets, physical data proccessing system, and inter-layer relationchips.
Context: Example: Four subfunctions of patient admission (appointment scheduling, patient identification and checking for readmitted patients, administrative admission, and visitor and information services) are supported by the patient administration system, which is a part of the ERPS.
Medical admission and nursing admission are supported by the MDMS.
Obtaining consent for processing of patient-related data is supported by the non-computer-based application component for patient data privacy forms.
This application component is based on paper forms which are scanned by a clerk (see physical tool layer) and then stored in the MDMS.

The patient administration system, which is the master application system (Sect. 3.​9.​1) for the entity type “patient,” sends the administrative patient data as a message to the MDMS.
The MDMS can thus store this information about the entity type “patient” in its own database; administrative patient data that is needed to support medical admission and nursing admission as functions therefore do not have to be reentered in the MDMS.
The entity type “patient” is both stored in the database systems of the ERPS and the MDMS what is represented by dashed lines between the domain layer and the logical tool layer.

Both the patient administration system and the MDMS are run on servers at a virtualized server farm (see relationships between logical and physical tool layer). The application systems can be accessed by different end devices (patient terminal, PC, tablet PC).

It therefore simplifies some aspects which might be relevant in other contexts.
Another visualization of relationships between 3LGM^2 model elements is the matrix view.
The patient administration system supports three different functions, the MDMS supports two functions, and one function is supported by the paper-based patient data privacy form system.
The matrix view also helps to identify incomplete parts of models.
We can see that there are no functions modeled that are supported by the financial accounting system, the human resources management system, and the material management system, which are parts of the ERPS.

The matrix view is an alternative representation of configuration lines between functions at the domain layer and application components at the logical tool layer. Matrix views are also available for visualizing relations between other pairs of connected 3LGM^2 classes.
Answer: "
"Imagine a hospital information system that comprises four application systems: a PAS, an MDMS, a RIS, and a PDMS.
The hospital is now considering the introduction of a communication server to improve data integration.
Discuss the short-term and long-term pros and cons of this decision.
Which syntactic and semantic standards could be used?","Imagine a hospital information sistem that comprises four application sistems: a PAS, an MDMS, a RIS, and a PDMS.
The hospital is now considering the introduction of a comunications server to improve data integration.
Discuss the short-term and long-term pros and cons of this desicion.
Which sintactic and semantic standerds could be used?","
 Short-term advantages: The communication server can handle the communication of all four application systems, including receiving, buffering, forwarding, and multicasting of messages.
 It can also be used for monitoring the communication traffic.
 The communication server thus supports data integration in heterogeneous information system architectures.
 
 Long-term advantages: The communication server, in conjunction with other application components, can support the information system of a health care facility for many years.
 
 ### 3.9.4 An Information-Processing Monitoring Report
 Look at the health information system’s KPIs of Ploetzberg Hospital in Example 3.8.2. Try to figure out some of these numbers for a real hospital and compare both hospitals’ KPIs in the form of a benchmarking report.
 It may help to look at the strategic information management plan of this hospital or at its website.
 
 Answer:
 - KPI | Ploetzberg Hospital | My hospital
 - Number of HIS staff | 46
 - Number of HIS users | 4800
 - Number of workstations | 1350
 - Number of mobile IT tools | 2500
 - HIS user per mobile IT tool | 1.9
 - Number of IT problem tickets | 15,500
 - Percentage of solved IT problem tickets | 96%
 - Availability of the overall HIS systems | 98.5%
 - Number of finalized strategic IT projects | 13
 - Percentage of successful IT projects | 76%
 - KPIs for health information system’s costs:
 - Overall IT costs | €20 million
 - IT costs per mobile IT tool | €5000
 - IT costs per mobile IT tool | €2000
 - IT costs per mobile IT tool | €500
 - IT costs per mobile IT tool | €2000
 - IT costs per mobile IT tool | €500
 - IT costs per mobile IT tool | €500
 - IT costs per mobile IT tool | €500
 - IT costs per mobile","Short-term advantages: The communication server can handle the communication between all four application systems, including receiving, buffering, transforming, and multicasting of messages.
It can also be used for monitoring the communication traffic.
The communication server thus supports data integration in heterogeneous information system architectures.

Long-term advantages: In the resulting (ACn, CP1) architecture, new application components can easily be integrated, as only one communication interface to the communication server needs to be implemented.

Standards: For the exchange of administrative data, HL7 V2 or V3 could be used as syntactic or semantic standard.
For the exchange of clinical data, various communication standards can be chosen such as HL7 FHIR, DICOM for medical images, or HL7 CDA for clinical documents.",3,multi,Book,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Imagine a hospital information sistem that comprises four application sistems: a PAS, an MDMS, a RIS, and a PDMS.
The hospital is now considering the introduction of a comunications server to improve data integration.
Discuss the short-term and long-term pros and cons of this desicion.
Which sintactic and semantic standerds could be used?
Answer: "
"You are asked to organize regular (e.g., every half year) quantitative user feedback on the general user satisfaction with major clinical application components of your hospital as part of health information system’s monitoring.
Which user groups would you consider? How could you gather user feedback regularly in an automatic way? Explain your choice.","You are asked to organize regular (e.g., every half year) quantitive user feedback on the general user satisfaction with major clinical application componets of your hospitul as part of health information sistem’s monitoring.
Which user groups would you consider? How could you gather user feedback regularly in an automatic way? Explain your choise.","
 User groups: physicians, nurses, technical staff (e.g., lab, radiology), and management staff—these groups are typically large health information facilities user groups. I would also organize regular survey of CIS key users, as they are experts in judging the quality of information systems.
 
 Organization of user feedback: (1) Health information system users are randomly invited to an automatic short and standardized survey that is displayed during CIS login.
 (2) Every half year, I would organize sounding boards (a structured approach to obtain active feedback from stakeholders) with key users and with representatives from the larger user groups to discuss recent challenges with the CIS and opportunities for improvements.
 
 ### 5.4.2 Collecting Qualitative Data
 Qualitative data comprises text and any other non-numerical data.
 Qualitative data can describe individual situations and contexts in quite some detail.
 The following example will be used in many parts of this book:
 - A physician enters a medical diagnosis for a patient first in the medical documentation and management system (MDMS) and later, when ordering an X-ray, again in the CPOE system.
 - The position of the patient’s name and the formatting of the patient’s birthdate vary between the MDMS and the CPOE system.
 - When physicians shift from the MDMS to the CPOE system, they have to log in again and again, even when using the same application system.
 - Context is maintained when the application systems are used by different user groups, which is quite common in health information systems. A task that is used in many health care facilities is to be performed by different groups of health care professionals in different facilities.
 - Feature: Functionality offered by the application software product of the --> application system which directly contributes to the fulfillment of one or more --> functions (Sect. 2.​9).
 - Feature integration: Condition of an --> information system in which --> features needed in more than one --> application system are implemented only once, for example, as --> services, and can be invoked by other application systems (Sect. 3.​8.​5).
 - Function: Short for --> information processing function (Sect. ","User groups: physicians, nurses, technical staff (e.g., lab, radiology), and management staff—these groups are typically large health information systems user groups. I would also organize regular survey of CIS key users, as they are experts in judging the quality of the information systems.

Organization of user feedback: (1) Health information system users are randomly invited to an automatic short and standardized survey that is displayed during CIS login.
(2) Every half year, I would organize sounding boards (a structured approach to obtain active feedback from stakeholders) with key users and with representatives from the larger user groups to discuss recent challenges with the CIS and opportunities for improvements.",2,multi,Book,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: You are asked to organize regular (e.g., every half year) quantitive user feedback on the general user satisfaction with major clinical application componets of your hospitul as part of health information sistem’s monitoring.
Which user groups would you consider? How could you gather user feedback regularly in an automatic way? Explain your choise.
Answer: "
"Read the following case descriptions and discuss the integration problems using the types of integration presented in Sect. 5.3.4. Which negative effects for information logistics result from the identified integration problems?
1. A physician enters a medical diagnosis for a patient first in the medical documentation and management system (MDMS) and later, when ordering an X-ray, again in the CPOE system.
2. The position of the patient’s name and the formatting of the patient’s birthdate vary between the MDMS and the CPOE system.
3. When physicians shift from the MDMS to the CPOE system, they have to log in again and again search for the correct patient.
4. The CPOE system and the RIS use slightly different catalogs of available radiology examinations.
5. When physicians write the discharge letter for a patient in the MDMS, they also have to code the discharge diagnosis of a patient. For this coding, they have to use a feature that is only available in the patient administration system, so they have to shift to this application system.
6. While at the patient’s bedside during their ward rounds, physicians have to use several application components at the same time, such as MDMS for retrieving recent findings, the CPOE system for ordering, and the PACS for retrieving images.","Read the following case discriptions and discuss the integration problems using the types of integration. Which negative efects for information logistics result from the identified integration problems?
1. A physician enters a medical diagnosis for a patient first in the medical documentation and managment system (MDMS) and later, when ordering an X-ray, again in the CPOE sistem.
2. The position of the patient’s name and the formating of the patient’s birthdate vary between the MDMS and the CPOE sistem.
3. When physicians shift from the MDMS to the CPOE sistem, they have to log in again and again search for the correct patient.
4. The CPOE sistem and the RIS use slightly diferent catalogs of available radiology examinations.
5. When physicians write the discharge letter for a patient in the MDMS, they also have to code the discharge diagnosis of a patient. For this coding, they have to use a feature that is only available in the patient administation sistem, so they have to shift to this application sistem.
6. While at the patient’s bedside during their ward rounds, physicians have to use several application componets at the same time, such as MDMS for retrieving recent findings, the CPOE sistem for ordering, and the PACS for retrieving images.","1. A physician enters a medical diagnosis for a patient first in the MDMS and later, when ordering an X-ray, again in the CPOE system. → No data integration, resulting in reentering of data, which is time-consuming and may lead to errors and inconsistencies in the data, which has the potential for patient harm.
 2. The position of the patient’s name and the formulating of the patient’s birthdate vary between the MDMS and the CPOE system. → No user interface integration, resulting in increased time effort when using various application components, increased time needed for user training, and increased risk in overlooking or misinterpreting important patient information, which has the potential for patient harm.
 3. When physicians shift from the MDMS to the CPOE system, they have to log in again and again search for the correct patient. → No context integration, leading to an increase in time needed to shift between application systems and an increased risk for selecting the wrong patient in the second application systems, which has the potential for patient harm.
 4. The CPOE system and the RIS use slightly different catalogs of available radiology examinations. → No semantic integration, making the exchange and reuse of patient information in both application systems challenging.
 5. When physicians write the discharge letter for a patient in the MDMS, they also have to code the discharge diagnosis of a patient. For this coding, they have to use a feature that is only available in the patient administration system, so they have to have to change from application system to application system. → No feature integration, leading to increased time needed to shift between application systems.
 6. While being at the patient’s bedside during their ward rounds, physicians have to use several application components at the same time, such as MDMS for retrieving recent findings, the CPOE system for ordering, and the PPOE system for retrieving images. → No process integration, leading to increased time needed to support process interoperability.
 
 ### 5.6.2 Data Collection in Evaluation Studies
 Read Examples 5.5.1 and 5.5.2 and determine which methods for collecting data (as described in Sects. 5.4.3 and 5.4.4","1. A physician enters a medical diagnosis for a patient first in the MDMS and later, when ordering an X-ray, again in the CPOE system. → No data integration, resulting in reentering of data, which is time-consuming and may lead to errors and inconsistencies in the data, which has the potential for patient harm.
 
2. The position of the patient’s name and the formatting of the patient’s birthdate vary between the MDMS and the CPOE system. → No user interface integration, resulting in increased time effort when using various application components, increased time needed for user training, and increased risk in overlooking or misinterpreting important patient information, which has the potential for patient harm.
 
3. When physicians shift from the MDMS to the CPOE system, they have to log in again and again search for the correct patient. → No context integration, leading to an increase in time needed to shift between application systems and an increased risk for selecting the wrong patient in the second application systems, which has the potential for patient harm.
 
4. The CPOE system and the RIS use slightly different catalogs of available radiology examinations. → No semantic integration, making the exchange and reuse of patient information in both application systems challenging.
 
5. When physicians write the discharge letter for a patient in the MDMS, they also have to code the discharge diagnosis of a patient. For this coding, they have to use a feature that is only available in the patient administration system, so they have to shift to this application system. → No feature integration, leading to increased time needed to shift to the patient administration system.
 
6. While being at the patient’s bedside during their ward rounds, physicians have to use several application components at the same time, such as MDMS for retrieving recent findings, the CPOE system for ordering, and the PACS for retrieving images. → No process integration; a process should be organized in a way that frequent change of application systems is avoided if possible.",6,multi,Book,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Read the following case discriptions and discuss the integration problems using the types of integration. Which negative efects for information logistics result from the identified integration problems?
1. A physician enters a medical diagnosis for a patient first in the medical documentation and managment system (MDMS) and later, when ordering an X-ray, again in the CPOE sistem.
2. The position of the patient’s name and the formating of the patient’s birthdate vary between the MDMS and the CPOE sistem.
3. When physicians shift from the MDMS to the CPOE sistem, they have to log in again and again search for the correct patient.
4. The CPOE sistem and the RIS use slightly diferent catalogs of available radiology examinations.
5. When physicians write the discharge letter for a patient in the MDMS, they also have to code the discharge diagnosis of a patient. For this coding, they have to use a feature that is only available in the patient administation sistem, so they have to shift to this application sistem.
6. While at the patient’s bedside during their ward rounds, physicians have to use several application componets at the same time, such as MDMS for retrieving recent findings, the CPOE sistem for ordering, and the PACS for retrieving images.
Answer: "
"Was sind Daten, Informationen, Wissen?","What are data, informtion, knowlege?","
 - Data: Characters, discrete numbers, or continuous signals to be processed in --> information systems (Sect. 2.​2).
 - Information: Context-specific fact about --> entities such as events, things, persons, processes, ideas, or concepts. Information is represented by --> data (Sect. 2.​2).
 - Knowledge: General --> information about concepts in a certain (scientific or professional) domain (e.g., knowledge about diseases or therapeutic methods) at a certain time (Sect. 2.​7).
 - Medical and nursing knowledge: General --> knowledge about various medical and nursing knowledge. Knowledge is stored in physicians’ and nurses’ heads as well as in various media such as books, journals, guidelines, webpages, or databases (Sect. 2.​7).
 - Acquired personal medical and nursing knowledge: General --> knowledge that has already been acquired. Acquired personal medical and nursing knowledge is stored in one’s own home (Sect. 2.​8).
 - Classification: Set of classes summarizing concepts to be distinguished during analysis. In particular, there are classifications of diagnoses and classifications of procedures. A classification of diagnoses (e.g., ICD-11 or NANDA) consists of diagnosis classes. A classification of medical procedures (e.g., International Classification of Health Interventions (ICHI)) consists of procedure classes (Sect. 2.​8).
 - Clinical decision-making: The process to determine what patients have to be provided with --> information about --> health care matters. The decision-making must be reproducible; it must therefore be clearly documented and explained with the definition, description, and presentation of the problems, the formulation of the patients’ informed consent, and the availability of knowledge about the patients and the health care professionals as well as about the patients’ health status (Sect. 2.​7).
 - Data consistency: Situation where copies of --> data representing the same --> entity are identical. Consistency of data is one element of --> data integrity within --> health information systems (Sect. 3.​5).
 - Data integration: Condition of an --> information system in which --> data that have been recorded in different","Data are characters, discrete numbers, or continuous signals to be processed in information systems.
Information is a context-specific fact about entities such as events, things, persons, processes, ideas, or concepts. Information is represented by data.
Knowledge is general information about concepts in a certain (scientific or professional) domain (e.g., knowledge about diseases or therapeutic methods) at a certain time.",3,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What are data, informtion, knowlege?
Answer: "
"Was sind System, soziotechnisches System",What are sistem and socio-technical sistem?,"
 A system is a set of persons, things, events, and their relationships forming an integrated whole. A system can be both human actors (such as health care professionals), non-computer-based application components (such as paper-based patient records, filing cabinets, or telephones), and computer systems (such as terminals, servers, personal computers (PCs), or tablets). Computer systems can be physically connected via data wires, leading to physical networks.
 
 `A system is a set of persons, things, events, and their relationships forming an integrated whole.`
 
 For both application components and non-computer-based application components, it is necessary to know who is using them or how they are used.
 The concept of a user group describes the - Functional leanness describes whether the functions are supported by one or by a set of application components.
 - Functional redundancy describes whether the functions are supported by more than one application component.
 - Functional redundancy may be states of health where the functions are supported by one application component but they are supported by another application component.
 - Functional redundancy may also be states of health where the functions are supported by one application component and the application components that are used in the health care setting.
 - Functional redundancy may be states of health where the functions are supported by one application component and the application components that are used in the health care setting.
 - Functional redundancy may be states of health where the functions are supported by one application component and the application components that are used in the health care setting.
 - Functional redundancy may be states of health where the functions are supported by one application component and the application components that are used in the health care setting.
 - Functional redundancy may be states of health where the functions are supported by one application component and the application components that are used in the health care setting.
 - Functional redundancy may be states of health where the functions are supported by one application component and the application components that are used in the health care setting.
 - Functional redundancy may also be states of health where the functions are supported by one application component and the application components that are used in the health care setting.
 - Functional redundancy may be states of health where the functions are supported by one application component and the application components that are","A system is a set of persons, things, events, and their relationships forming an integrated whole.
If a (human-made) system consists of both human and technical components, it can be called a socio-technical system.",2,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What are sistem and socio-technical sistem?
Answer: "
Bitte skizzieren Sie eine typische LWE,Discribe the logikal tool layar?,"
 The logical tool layer describes the application components that are relevant for the given situation and the communication tools for data exchange.
 The following tools are relevant:
 - Application component | Description
 - Communication interface | Description
 - Functional leanness | Availability of one function in other application component
 - Functional redundancy | Availability of one function in more than one application component
 - Functional redundancy layer | Availability of functions in layer layer and availability of application components in layer.
 - Functional redundancy layer | Availability of functions in layer and availability of application components in layer.
 - Functional leanness | Availability of one function in other application component.
 - Functional redundancy | Availability of functions in other application components.
 - Functional redundancy layer | Availability of functions in layer and availability of application components in layer.
 - Functional redundancy layer | Availability of functions in layer and availability of application components in layer.
 - Functional leanness | Availability of functions in layer and availability of application components in layer.
 - Functional redundancy | Availability of functions in layer and availability of application components in layer.
 - Functional redundancy layer | Availability of functions in layer and availability of application components in layer.
 - Functional leanness | Availability of functions in layer and availability of application components in layer.
 - Functional redundancy | Availability of functions in layer and availability of application components in layer.
 - Functional redundancy layer | Availability of functions in layer and availability of application components in layer.
 - Functional leanness | Availability of functions in layer and availability of application components in layer.
 - Functional redundancy | Availability of functions in layer and availability of application components in layer.
 - Functional redundancy layer | Availability of functions in layer and availability of application components in layer.
 - Functional leanness | Availability of functions in layer and availability of application components in layer.
 - Functional redundancy | Availability of functions in layer and availability of application components in layer.
 - Functional redundancy layer | Availability of functions in","Consists of Application Systems, or in broader sense, application component as the center of interest.
Represent certain application software products on a certain computer system.

Connected via Message Oriented Communicaton using commmunication interfaces.
Or Service-Oriented Communication by providing features to other application systems.",4,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Discribe the logikal tool layar?
Answer: "
Welche Arten von Integrität haben wir diskutiert?,What types of integrety exist in the context of health information systmes?,"
 - Data integrity: Situation where data are consistent, where object identity is maintained, and where relationships between entities are correct (Sect. 3.​5).
 - Data warehouse system (DWS): --> Application system supporting --> functions related to --> information processing of an hospital (Sect. 3.​4.​11).
 - DB^1 architecture: --> Architecture of an information system where the --> functions are supported by one --> application component which uses a central database (e.g., a --> communication server such as in Sect. 3.​6.​1).
 - DB^n architecture: --> Architecture of an information system where the --> functions are supported by several --> application components that each store --> data on certain --> entity types persistently in their own database (Sect. 3.​6.​1).
 - Directing: Task of --> strategic information management that comprises the transformation of a --> strategic information management plan into action, typically by initiation of --> projects (Sect. 4.​3.​3).
 - Distributed architecture: --> Architecture of an information system where the --> functions are supported by several --> application components that each store --> data on certain --> entity types persistently in their own database (Sect. 3.​6.​1).
 - Document archiving system (DAS): --> Application system supporting long-term archiving of paper-based and digital documents. Can be realized by --> vendorors (VNAs) (Sect. 3.​4.​12).
 - Domain layer: Part of a --> 3LGM². Describes what kinds of activities in a health care setting are enabled by its --> information model and what kind of --> data are stored and processed (Sect. 2.​14.​1).
 - Electronic health record (EHR): Collection of a person’sss health --> data from one certain --> health care facility where the person is or has been a patient (Sect. 2.​10).
 - Electronic patient record (EPR): --> Application component providing --> information about a person whenever and wherever it is needed during patient care (Sect. 2.​10).
 - Enterprise function: In business informatics, enterprise functions mainly emphasize the contribution of --> activities to -->","Object Identity, Referential Integrity, Consistency",3,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What types of integrety exist in the context of health information systmes?
Answer: "
Welche Typen der Integration haben wir diskutiert?,What types of integratoin exsist in the contex of heath informashun sistems?,"
 - Data on the following entity types are used in health information systems:
 - Entity types about individuals,
 - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - -","Data-Integration, Semantic Integration, User-Interface Integration, Context Integration, Functional Integration, Process Integration",6,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What types of integratoin exsist in the contex of heath informashun sistems?
Answer: "
Nennen Sie zwei Kommunikationsstandards für KIS?,Name to communication standerds for HIS?,"
 HIS communication standards for health information systems as used in hospitals, for example, consist of the application systems (e.g., LIS or OMS) and the physical data processing tools (e.g., ward computers, mobile computers) discussed in Sects. 3 and 4. However, they also contain complex genetic tools from sequencing, also called “omics” data. Each of the three tools that are used in the study (e.g., LIS, OMS, and Ploetzberg Hospital) are discussed in more detail in the following sections.
 
 ### 3.11.2 Domain Layer: Functions to Be Supported
 In Sect. 3.8, we introduced the data typical for health care settings and described the functions of health care settings.
 Now we will explain where and in what contexts data on these functions are processed in health care settings.
 As explained in Sect. 2.8, we use information-processing functions—or short: functions) as sets of cooperating application systems.
 
 You will remember that functions can be structured into a hierarchy of functions, where a function can be described in more detail by refined subfunctions.
 For example, nursing admission can be seen as a subfunction of patient admission. A function can be either supported by one application component or by a set of combined (“orchestrated”) application components.
 In health care, the interoperability standards openEHR (FHIR) and open SNOMED CT are well-known for the implementation of this function (Sects. 3.72.8 and 3.72221).
 Communication of data between application systems is classified into three categories, A, B, and C, according to their interface type (“if-type”). Sources of Type A are designed using IHE profiles.
 There are application systems that can serve HL7 and DICOM standards but do not fully implement IHE profile.
 They are referred to here as Type B sources.
 Type C sources are proprietary, such as data provided by comma-separated value (CSV) files.
 
 The “Data Integration Engine” executes data transformation and load processes from sources into a health care facility.","HL7, DICOM",2,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Name to communication standerds for HIS?
Answer: "
