question,transformed,generated,true_answer,num_answers,type,source,context,true_input
"Ordnen Sie folgende Begriffe und Definitionen einander zu.
   1. Datenintegrität, Interoperabilität, Syntaktische Interoperabilität, Referentielle Integrität, Semantische Integration, Datenintegration
   2. Fähigkeit eines Anwendungssystems (AWS), Informationen mit anderen AWS auszutauschen und zu nutzen
   3. Zustand eines Informationssystems, in dem Daten, die einmal erfasst wurden, überall  verfügbar sind, wo sie benötigt werden
   4. Zustand eines Informationssystems, in dem interoperable Anwendungssysteme das gleiche Begriffssystem nutzen
   5. Fähigkeit eines Anwendungssystems, Nachrichten mit einer definierten Struktur auszutauschen
   6. Korrektheit der Daten
   7. Korrekte und eindeutige Zuordnung eines Objekts zu anderen Objekten","Match the following terms and definitions.
Terms:
data integrity, interoperability, syntactic interoperability, referential integrity, semantic integration, data integration.
Definitions:
1. ability of an application system (AWS) to exchange and use information with other AWSs
2. state of an information system in which data, once captured, is available wherever it is needed
3. state of an information system in which interoperable application systems use the same conceptual system
4. ability of an application system to exchange messages with a defined structure
5. correctness of data
6. correct and unambiguous assignment of an object to other objects","
 - Data integrity: --> Data in the health information system are correct.
 - Interoperability: Ability of an application system to exchange --> information with other application systems.
 - Syntactic integration: --> Application systems are able to exchange --> information in a standardized way, for example, in a uniform way, by using a predefined structure for the exchanged messages.
 - Semantic integration: --> Application systems are able to exchange --> information in a non-standardized way, for example, in a free text way.
 - User interface integration: --> Application systems have a unified user interface, for example, in a certain way.
 - User interface integration: --> Application systems are able to exchange --> information via a unified user interface.
 - User interface integration: --> Application systems are able to exchange --> information via a unified user interface.
 - User interface integration: --> Application systems are able to exchange --> information via a unified user interface.
 - User interface integration: --> Application systems are able to exchange --> information via a unified user interface.
 - User interface integration: --> Application systems are able to exchange --> information via a unified user interface.
 - User interface integration: --> Application systems are able to exchange --> information via a unified user interface.
 - User interface integration: --> Application systems are able to exchange --> information via a unified user interface.
 - User interface integration: --> Application systems are able to exchange --> information via a unified user interface.
 - User interface integration: --> Application systems are able to exchange --> information via a unified user interface.
 - User interface integration: --> Application systems are able to exchange --> information via a unified user interface.
 - User interface integration: --> Application systems are able to exchange --> information via a unified user interface.
 - User interface integration: --> Application systems are able to exchange --> information via a unified user interface.
 - User interface integration: --> Application systems are able to exchange --> information via a unified user interface.
 - User interface integration: --> Application systems are able to exchange --> information via a unified user interface.
 - User interface integration: --> Application systems are able to exchange --> information via a unified user interface.
 - User interface integration: --> Application systems are able to exchange --> information via a unified user interface.
 - User interface","Data Integrity: 5. correctness of data
Interoperability: 1. ability of an application system (AWS) to exchange and use information with other AWSs
Syntactic Interoperability: 4. ability of an application system to exchange messages with a defined structure
Referential Integrity: 6. correct and unambiguous assignment of an object to other objects
Semantic Integration: 3. state of an information system in which interoperable application systems use the same conceptual system
Data Integration: 2. state of an information system in which data, once captured, is available wherever it is needed",6,multi,IS_2022_07_18,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Match the following terms and definitions.
Terms:
data integrity, interoperability, syntactic interoperability, referential integrity, semantic integration, data integration.
Definitions:
1. ability of an application system (AWS) to exchange and use information with other AWSs
2. state of an information system in which data, once captured, is available wherever it is needed
3. state of an information system in which interoperable application systems use the same conceptual system
4. ability of an application system to exchange messages with a defined structure
5. correctness of data
6. correct and unambiguous assignment of an object to other objects
Answer: "
"Erklären Sie für einen Interoperabilitätsstandard im Gesundheitswesen dessen Einsatzgebiet, Funktionsprinzip und die unterstützten Interoperabilitätsarten.","For a healthcare interoperability standard, explain its area of use, operating principle and the types of interoperability supported.","
 Health care interoperability standard for --> information systems: --> Health care interoperability standard for --> information systems
 - Health care professional: A person working in --> health care settings, for example, a nurse or a physiotherapist
 - Health care setting: Places, social contexts, or facilities related to --> health care where people actively use and shape the environment and thus create or solve --> problems, for example, cities, villages, private homes, medical offices, hospitals, or health care regions
 - Health care system: --> Socio-technical subsystem of --> health care settings. Socio-technical --> data processing of the --> information system are --> information processing by --> health care professionals, --> patients, or --> medical or health informaticians
 - Health care system: --> Socio-technical subsystem of --> health care settings. --> Health care systems are --> health care settings where --> health care professionals, --> patients, or --> medical or health informaticians, or their relatives, are or have been patients
 - Health care system: --> Socio-technical subsystem of --> health care settings. --> Health care systems are --> health care settings where --> health care professionals, --> patients, or --> medical or health informaticians, or their relatives, are or have been patients
 - Health care system: --> Socio-technical subsystem of --> health care settings. --> Health care systems are --> health care settings where --> health care professionals, --> patients, or --> medical or health informaticians, or their relatives, are or have been patients
 - Health care system: --> Socio-technical subsystem of --> health care settings. --> Health care systems are --> health care settings where --> health care professionals, --> patients, or --> medical or health informaticians, or their relatives, are or have been patients
 - Health care system: --> Socio-technical subsystem of --> health care settings. --> Health care systems are --> health care settings where --> health care professionals, --> patients, or --> medical or health informaticians, or their relatives, are or have been patients
 - Health care system: --> Socio-technical subsystem of --> health care settings. --> Health care systems are --> health care settings where --> health care professionals, --> patients, or --> medical or health informaticians, or their relatives, are or","Health Level 7 Version 2:
Area of Use:
- Communication between Application Systems

operating principle:
- Message based
- Event driven

Types of Interoperability:
- Syntactic Interoperability
- Semantic Interoperability",4,multi,IS_2022_07_18,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: For a healthcare interoperability standard, explain its area of use, operating principle and the types of interoperability supported.
Answer: "
Vergleichen Sie HL7 V2 und HL7 FHIR. Erläutern Sie mindestens drei Unterschiede.,Compare HL7 V2 and HL7 FHIR. Explain at least three differences,"1. HL7 V2 has been maintained by the international standards organization Health Level 7 International (HL7) since the 1990s.
 2. HL7 FHIR has been maintained by the international standards organization FHIR (Fast Health care Interoperability Resources) since the 2014s.
 3. Which health care facility has the best health information system?
 4. Which health care network has the best health information system?
 5. Which health care professional has the best health information system?
 6. Which health care facilities have the best health information system?
 7. Which health care network has the best health information system?
 8. Which health care professional has the best health information system?
 9. Which health care facilities have the best health information system?
 10. Which health care network has the best health information system?
 12. Which health care professional has the best health information system?
 13. Which health care facilities have the best health information system?
 14. Which health care network has the best health information system?
 15. Which health care professional has the best health information system?
 16. Which health care facilities have the best health information system?
 17. Which health care networks have the best health information system?
 18. Which health care professionals have the best health information system?
 19. Which health care facilities have the best health information system?
 20. Which health care networks have the best health information system?
 2. Which health care facilities have the best health information system?
 3. Which health care networks have the best health information system?
 4. Which health care professionals have the best health information system?
 5. Which health care facilities have the best health information system?
 6. Which health care networks have the best health information system?
 6.1 Information Systems in Personal Environments
 6.2 Information Systems in States and Regions
 6.3 Information Systems in Cities
 6.4 Information Systems in Sub-Urban Health care Settings
 6.5 Information Systems in Ambulatory nursing organizations
 6","- both used to exchange health information between application systems
- Syntax HL7 v2: proprietay, ASCII-text
- Syntax HL7 FHIR: XML / JSON  = easier to implement
- Structure HL7 v2: fixed, hierarchical, fixed amount of segments and codes
- Structure HL7 FHIR: flexible, modular, resource/element based",3,multi,IS_2022_07_18,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Compare HL7 V2 and HL7 FHIR. Explain at least three differences
Answer: "
"Skizzieren Sie die Fachliche Ebene und die Logische Werkzeugebene des folgenden Szenarios als 3LGM²-Modell auf dem nächsten Blatt.
   1. Die administrative Patientenaufnahme erfolgt mit dem Patientenverwaltungssystem. Die administrativen Patientendaten, repräsentiert durch den Objekttyp „Patient"" werden vom Patientenverwaltungssystem über den Kommunikationsserver an das CPOE-System, das Medizinische Dokumentationssystem und das Radiologieinformationssystem gesendet. Auf Papier mitgebrachte Vorbefunde werden bei der administrativen Patientenaufnahme eingescannt und im Medizinischen Dokumentationssystem gespeichert.
   2. Ergänzen Sie je eine Aufgabe des CPOE-Systems, des Medizinischen Dokumentationssystems und des Radiologieinformationssystems (inkl. Konfigurationslinien).
   3. Ergänzen Sie einen passenden Objekttyp sowie je zwei sinnvolle „bearbeitet""- und „nutzt""-Beziehungen zwischen Objekttypen und Aufgaben.","Describe the functional level and the logical tool level of the following scenario as a 3LGM^2 model.
1. The administrative patient admission takes place with the patient management system. The administrative patient data, represented by the object type ""patient"", are sent from the patient management system via the communication server to the CPOE system, the medical documentation system and the radiology information system. Preliminary findings brought in on paper are scanned during administrative patient admission and stored in the medical documentation system.
2. Add one task each of the CPOE system, the medical documentation system and the radiology information system (incl. configuration lines).
3. Add a suitable object type as well as two meaningful ""updates"" and ""uses"" relationships between object types and tasks.","
 - Strategic goals of the health care facility (business goals) and of management of information systems: are visible in Chaps 1 and 2 of the strategic information management plan.
 - Description of the current state of the information system: are visible in Chap. 3 of the strategic information management plan.
 - Future state of the information system: are visible in Chap. 4 of the strategic information management plan.
 - Migration path from the current to the planned state: are visible in Chap. 5 of the strategic information management plan.
 
 ### 3.11.3 Strategic Information Management Plan of Ploetzberg Hospital
 Ploetzberg Hospital is a health care facility in the city where Mr. Russo and his family live.
 In the 1990s, Mr. Russo was treated in this hospital for a severe acute heart condition.
 His son, an amateur football player, injured his knee joint during his last match.
 Patients and their relatives can be seen entering and leaving this hospital in the afternoons.
 
 One can observe that there are no visible differences in the functions to be performed in this hospital.
 All functions are performed in a highly standardized way, for example, as in other hospitals.
 The only visible differences are in the application systems, which are based on software from different vendors.
 
 The application systems of Ploetzberg Hospital are: a --> system of application systems based on software from different vendors.
 
 The application systems of Ernst Jokl Hospital: a --> system of application systems based on software from only one vendor.
 
 The application systems of the specialist medical office: a --> system of application systems based on software from only one vendor.
 
 All three health care facilities work together in the CityCare health care network, which provides a centralized EHRS) and a decentralized MDMS.
 
 ### 3.11.4 Strategic Information Management Plan of the CityCare Network
 The following questions can be answered by reading the text and analyzing the 3LGM^2 figures of the strategic information management plan of the CityCare network.
 (a) Which entity type (Sect","Domain Layer:
- Administrative Patient Admission

Logical Tool Layer:
- Patient Management System
- Communication Server
- CPOE System
- Medical Documentation System
- Radiologoy Information System


CPOE System:
- Task: Creation/Administration of Medication plans

Medical Documentation System:
- Task: Administration/Storage of Patientanamnesis

Radiology Information System:
- Task: Archive/Processing of Radiological Images

Object Type:
- Medication Plan
  - Uses: Administration/Storage of Patientanamnesis
  - Processed: Creation/Administration of Medication plans",11,multi,IS_2022_09_27,"The administrative patient admission takes place with the patient management system. The administrative patient data, represented by the object type ""patient"", are sent from the patient management system via the communication server to the CPOE system, the medical documentation system and the radiology information system. Preliminary findings brought in on paper are scanned during administrative patient admission and stored in the medical documentation system.","Instruction: You are given a question and a context. Answer the question to your best knowledge.
Question: Describe the functional level and the logical tool level of the following scenario as a 3LGM^2 model.
1. The administrative patient admission takes place with the patient management system. The administrative patient data, represented by the object type ""patient"", are sent from the patient management system via the communication server to the CPOE system, the medical documentation system and the radiology information system. Preliminary findings brought in on paper are scanned during administrative patient admission and stored in the medical documentation system.
2. Add one task each of the CPOE system, the medical documentation system and the radiology information system (incl. configuration lines).
3. Add a suitable object type as well as two meaningful ""updates"" and ""uses"" relationships between object types and tasks.
Context: The administrative patient admission takes place with the patient management system. The administrative patient data, represented by the object type ""patient"", are sent from the patient management system via the communication server to the CPOE system, the medical documentation system and the radiology information system. Preliminary findings brought in on paper are scanned during administrative patient admission and stored in the medical documentation system.
Answer: "
"Wer stellt die „elektronische Patientenakte (ePA)"" nach § 341 SGB V zur Verfügung? Wie wird der Zugriff auf die enthaltenen medizinischen Daten geregelt?","Who provides the ""electronic patient file (ePA)"" according to § 341 SGB V? How is access to the medical data it contains regulated?","
 The entity type “patient” represents a person who is the subject of health care.
 The entity type “medical device” represents a technical or mechanical object used for diagnostics and treatment.
 Therefore, technical or medical devices are always subject to strict legal regulations (medical device regulation (MDR)) and must be maintained according to the specialist.
 The entity type “patient” is the basis for the entity type “medical device.”
 
 ### 3.9.3 Management of Information Systems
 
 Information systems need systematic management.
 In general, management comprises all leadership activities that determine the goals, structures, and behaviors of a setting.
 As the complexity of a setting rises, the management of that setting also rises.
 We can observe this process clearly in the management of information systems.
 
 In this section, you will first be given an introduction into various management of information systems.
 Costs of managing information systems can be significantly reduced when the management of information systems is based on established best practice frameworks and standards.
 
 ### 3.9.4 Information Systems
 
 The goal of managing health information systems is systematic information processing that supports the business processes of the health care setting.
 We can observe this process clearly in the management of information systems.
 
 In this section, you will first be given an introduction into various management of information systems.
 Costs of managing health information systems can be significantly reduced when the management of information systems is based on established best practice frameworks and standards.
 
 ### 3.9.5 Information Systems
 The goal of managing health information systems is systematic information processing that supports the business processes of the health care setting.
 We can observe this process clearly in the management of information systems.
 
 In this section, you will first be given an introduction into various management of information systems.
 Costs of managing health information systems can be significantly reduced when the management of information systems is based on established best practice frameworks and standards.
 
 ### 3.9.6 Information Systems
 The goal of managing health information systems is systematic information processing that supports the business processes of the health care setting.
 We can observe this process clearly in the management of information","- provided and managed by the health insurance companies
- Technical and organizational measures to ensure only authorized access
- Access rights, role-based access control, documentation of access",2,multi,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Who provides the ""electronic patient file (ePA)"" according to § 341 SGB V? How is access to the medical data it contains regulated?
Answer: "
Was ist IHE und welchen Nutzen hat es? Erläutern Sie den Zusammenhang zwischen IHE und Interoperabilitätsstandards.,What is IHE and what are its benefits? Explain the relationship between IHE and interoperability standards.,"
 IHE is an organization founded by medical professional societies in 19988. Its aim is to improve the integration of application systems in health care.
 IHE has been involved in the development of standards for interoperability between application systems.
 
 IHE has been involved in the development of standards for interoperability between application systems.
 IHE has been involved in the adoption of standards for interoperability between application systems.
 
 ### 3.7.3 Certification of Health Information Systems
 There exist several national and international approaches for certification of application software products to be used in health care.
 These approaches depend on the adoption phase of the application software product and the strategic role it plays in the health care setting.
 The adoption phase of an application software product is characterized by different levels of adoption.
 
 The following adoption phases can be distinguished:
 - The first adoption phase is “availability.” The application software product must be made available in a way that it is always available. It must be made available for the intended user groups. It must be made available for the intended use cases.
 - The second adoption phase is “system use.” The application software product must be used as intended. For example, the application software product for a radiology information system (RIS) must be used as intended.
 - The third adoption phase is “clinical behaviors.” The application software product must be used in a way that is helpful for the clinical process. For example, the application system for a radiology information system (RIS) must be used in a way that is helpful for the diagnostic process.
 - The fourth adoption phase is reached when the application system has been used for a longer period of time.
 
 The IHE initiative has been taken on by the medical professional societies in 2006.
 
 ### 3.7.4. Vendors’ Perspective
 Vendors are companies that offer hardware and software or consulting services for information systems of health care facilities.
 Vendors may offer tools or services for the following types of application systems:
 - Application software products for enterprise resource planning systems (ERPS),
 - Application software products for medical documentation and management systems (MDMS),",IHE stands for Integrating the Healthcare Enterprise. It is an initiative by healthcare professionals and industry to improve the way computer systems in healthcare share information. IHE promotes the coordinated use of established standards such as DICOM and HL7 to address specific clinical needs in support of optimal patient care,2,multi,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What is IHE and what are its benefits? Explain the relationship between IHE and interoperability standards.
Answer: "
Was wird standardisiert?,What are common standards used in health information systems?,"
 Health information systems typically comprise standards for three aspects: technical interoperability, syntactic interoperability, and semantic interoperability.
 
 ### 3.9.3 Process Integration
 An application system is a process.
 Hinweis: 
 Hinweis that we have given the reader the 3LGM^2 as an example of a process integration model.
 
 Process integration is achieved when business processes are effectively supported by a set of cooperating application systems.
 
 In a hospital, for example, the process of patient admission is effectively supported by the patient administration system, the MDMS, and the RIS.
 The admission process is a highly collaborative process.
 The application systems should be able to handle the different tasks of admission.
 The patient administration system, for example, should be able to handle the administrative tasks of admission.
 The MDMS should be able to handle the medical and nursing aspects of admission.
 The RIS should be able to handle the nursing aspects of admission.
 
 The application systems should be able to handle the different tasks of admission.
 The patient administration system, for example, is the primary application system for the entity types “patient” and “case.” This means that the application system contains the “best-of-breed” data on these entity types. Data on these entity types that are needed in other application systems have to be considered copies of the “best-of-breed” data.
 Consequently, only data in primary application systems can be updated directly by the application system; data integrity must be maintained by the other application systems by sending new copies of the “best-of-breed” data to the primary application system.
 
 In this way, the application system can be regarded as the center of the memory of the health information system.
 
 ### 3.9.4 3LGM^2 Model
 The following questions can be answered by analyzing the text and the structure of the 3LGM^2 model.
 (a) Find examples of specialization or decomposition at the domain layer.
 (b) What is the meaning of the arrows pointing from patient admission to “execution”?
 (c) Which entity type that is stored in which database","HL7v2
CDA
HL7 FHIR
DICOM
ISO/IEEE 11073
CCOW (Clinical Context Object Workgroup)
EDIFACT (Electronic Data Interchange for Administration, Commerce and Transport)
SNOMED, LOINC
openEHR
CDISC (Clinical Data Interchange Standards Consortium)",11,multi,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What are common standards used in health information systems?
Answer: "
"Was sind Daten, Informationen, Wissen?","What are data, information, knowledge?","
 `Data, information, and knowledge are concepts related to each other.`
 
 Data, information, and knowledge cannot be distinguished in this example.
 The reader should be aware that we have given careful thought to the use of terms.
 
 ### 2.7.2 Systems and Subsystems
 Look up some information on the nervous system of the human body.
 Then try to identify sub-information systems of this system.
 In the same way, can you also describe sub-information systems of the other system, the one where we live and work?
 
 Answer:
 The nervous system comprises two main categories of cells: neurons and glial cells.
 Neurons communicate with each other via synapses and can store and provide data on their own.
 Glial cells form another category that provides support and nutrition to the neurons.
 The nervous system itself can be divided into two sub-information systems: the part where the neurons are and the part where the glial cells are.
 
 ### 2.7.3 Information Logistics
 Imagine a situation where a physician speaks with Mr. Russo at the patient’s home.
 The physician looks up Mr. Russo in the patient administration system and orders the requested examination.
 Patient administration systems provide data on the entity type “patient” and the entity type “case.” The data on the entity types “patient” and “case” are needed to support diagnostic and therapeutic decisions.
 
 The entity types “patient” and “case” represent data that cannot be distinguished.
 The reader should be aware that we have given careful thought to the use of terms.
 
 ### 2.7.4 3LGM^2 Model
 Look at the 3LGM^2 example and explain the meaning of the arrows and the entity types.
 
 Answer:
 Administrative admission is an enterprise function that is supported by the patient administration system.
 One entity type that is used and updated by this function is “patient.” During patient admission, the administrative data on the entity type “patient” is documented.
 Patient data comprises the administrative data on the entity type “","Data are characters, discrete numbers, or continuous signals to be processed in information systems.
Information is a context-specific fact about entities such as events, things, persons, processes, ideas, or concepts. Information is represented by data.
Knowledge is general information about concepts in a certain (scientific or professional) domain (e.g., knowledge about diseases or therapeutic methods) at a certain time.",3,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What are data, information, knowledge?
Answer: "
"Was sind System, soziotechnisches System",What are system and socio-technical system?,"
 `A system is a set of persons, things, and their relationships forming an integrated whole.`
 
 We can also say that the information system of a health care facility is a system.
 We would be more precise, however, to say that the information system of a health care facility is an information-processing system.`
 
 We can also say that the information system of a health care facility is a --> health information system.
 We would be more precise, however, to say that the information system of a health care facility is an information-processing system.
 
 We can also say that the information system of a health care facility is a --> health information system.
 We would be more precise, however, to say that the information system of a health care facility is an information-processing system.
 
 We can also say that the information system of a health care facility is a --> health information system.
 We would be more precise, however, to say that the information system of a health care facility is an information-processing system.
 
 We can also say that the information system of a health care facility is a --> health information system.
 We would be more precise, however, to say that the information system of a health care facility is an information-processing system.
 
 We can also say that the information system of a health care facility is a --> health information system.
 We would be more precise, however, to say that the information system of a health care facility is an information-processing system.
 
 We can also say that the information system of a health care facility is a --> health information system.
 We would be more precise, however, to say that the information system of a health care facility is an information-processing system.
 
 We can also say that the information system of a health care facility is a --> health information system.
 We would be more precise, however, to say that the information system of a health care facility is an information-processing system.
 
 We can also say that the information system of a health care facility is a --> health information system.
 We would be more precise, however, to say that the information system of a health care facility is an information-processing system.
 
 We can also say that the information system of a health care","A system is a set of persons, things, events, and their relationships forming an integrated whole.
If a (human-made) system consists of both human and technical components, it can be called a socio-technical system.",2,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What are system and socio-technical system?
Answer: "
Wie geht 3LGM² genauer?,How dows 3LGM^2 work?,"
 3LGM^2 combines aspects of functional metamodels, technical metamodels, organizational models, and data models. As the name indicates, 3LGM^2 defines three dimensions for modeling systems.
 These are: functions, which describe what the system is used for; technicalities, which describe the tools for data, information, and knowledge processing; and organizational models, which describe the management of the system.
 
 In this section, you will get to know these three dimensions better.
 
 Functions describe what the system is used for.
 They are the basis for the construction of models describing how the system is used in a health care setting.
 
 Technicalities are used for data, information, and knowledge processing.
 They are the basis for the construction of models describing the tools for data, information, and knowledge processing.
 
 Organizational models describe the management of the system. They are the basis for the construction of models describing the strategic, tactical, and operational management of the system.
 
 In this section, you will get to know these three dimensions better.
 
 Functions describe what the system is used for.
 They are the basis for the construction of models describing the strategic, tactical, and operational management of the system.
 
 In this section, you will get to know these three dimensions better.
 
 Functions describe what the system is used for.
 They are the basis for the construction of models describing the strategic, tactical, and operational management of the system.
 
 In this section, you will get to know these three dimensions better.
 
 Functions describe what the system is used for.
 They are the basis for the construction of models describing the strategic, tactical, and operational management of the system.
 
 In this section, you will get to know these three dimensions better.
 
 Functions describe what the system is used for.
 They are the basis for the construction of models describing the strategic, tactical, and operational management of the system.
 
 In this section, you will get to know these three dimensions better.
 
 Functions describe what the system is used","3LGM^2 is a three-layer graph-based metamodel for modeling (health) information systems.
It combinsed function, techincal and organisational aspects with certain aspects of data dn process metamodels.
It distinguishes between the following layers:
- Domain Layer (activities in a health care setting)
- Logical Tool Layer (application components)
- Physical Tool Layer (Physical data processing systems and their data transmission links)",3,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: How dows 3LGM^2 work?
Answer: "
Was ist eine datenverarbeitende Aufgabe (enterprise function)? Bitte nennen Sie Beispiele,What is a data processing task (enterprise function)? Please give examples,"
 - Strategic alignment of the vision, mission, and strategy of the health care facility,
 - creation of a strategic information management plan,
 - annual project portfolio,
 - IT risk management plan,
 - IT change management plan,
 - ITSM plan,
 - IT operation plan,
 - ITSM plan.
 
 The better a strategic information management plan is, the more it will be aligned with the business goals of the health care facility.
 The better the annual project portfolio is, the more it will be derived from the strategic project portfolio.
 The better the IT risk management plan is, the more it will be derived from the strategic risk management plan.
 The better the ITSM plan is, the more it will be derived from the strategic ITSM plan.
 
 ### 4.8.3 Quality at the Tactical Management of Information Systems
 Tactical management of information systems deals with specific components at the information system.
 It aims to introduce, remove, change, or maintain components of the information system.
 
 There are some ways to assess the quality of tactical management of information systems:
 
 - Tactical management of information systems should be based on established best practice frameworks and standards,
 - There should be a clear responsibility with documented tasks and processes for operating the physical data processing systems and the application systems,
 - There should be a system of strategic management of information systems,
 - There should be a system of tactical management of information systems,
 - There should be a system of operational management of information systems,
 - There should be a system of strategic management of the health care facility,
 - There should be a system of tactical management of the health care facility,
 - There should be a system of operational management of the health care facility,
 - There should be a system of strategic management of the health care network,
 - There should be a system of tactical management of the health care network,
 - There should be a system of operational management of the health care network,
 - There should be a system of strategic management of the health care facility,
 - There should be a system of tactical management of the health care facility,","Enterprise functions mainly emphasize the contribution of activities to business goals.
Examples are Administrative Admission or Patient Care.",2,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What is a data processing task (enterprise function)? Please give examples
Answer: "
"Bitte erläutern Sie die Aufgabe „Patientenaufnahme""","please explain the task ""patient admission""","
 - Strategic alignment of the vision, mission, and strategy of the health care facility,
 - the strategic information management plan of the health care facility,
 - the architecture of the information system of the health care facility, and
 - the information system of the health care network of the health care facility.
 
 ### 4.8.3 Annual Report
 The health care facility must annually report to the governmental bodies of its state or region.
 The report includes the relevant data and key performance indicators (KPIs) about the health care facility.
 
 The data and KPIs are taken from the strategic information management plan of the health care facility.
 
 The annual report is the basis for the --> strategic information management plan of the health care facility.
 
 The draft of the strategic plan is developed by the strategic management of the health care facility.
 This plan describes the business goals, the strategic information management plan, the current state of the information system, the future state of the information system, and the steps to transform the current into the planned information system.
 
 The draft of the strategic plan must be confirmed by the top management.
 Top management approves the plans (probably together with the funding institutions). Employee representatives should be involved in eliciting the requirements of the various stakeholder groups.
 The current strategic plan will be used by the management of the health care facility in all its organizational units.
 
 External consultants may help to create the plan though they may also be engaged in negotiations for the approval of the plan.
 
 The draft of the strategic plan is available for other stakeholders to read and provide feedback on.
 
 External consultants may help to create the plan though they may also be engaged in negotiations for the approval of the plan.
 
 The draft of the strategic plan is available for other stakeholders to read and provide feedback on.
 
 External consultants may help to create the plan though they may also be engaged in negotiations for the approval of the plan.
 
 The draft of the strategic plan is available for other stakeholders to read and provide feedback on.
 
","Patient admission updates and uses the entity type patient
Consists of refined subfunctions such as Nursing Admission.
Example Activity of Patient Admission is ""Physician admits Patient",2,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: please explain the task ""patient admission""
Answer: "
Nennen Sie Beispiele für Objekttypen in einem Krankenhausinformationssystem,Give examples of object types in a hospital information system,"
 - Strategic management of information systems,
 - tactical management of information systems,
 - operational management of information systems,
 - organizational structures for systematic management of information systems, and
 - information system Key performance indicators (KPIs).
 
 The better a model assists its users in answering a given question, the better the respective answer is.
 Thus, the selection of the adequate model depends on the problems or questions to be answered.
 
 There exists a large number of different and often conflicting models, which can be used to answer a given question.
 Each model has its own unique properties and can be used for the respective answer.
 
 Just as there are different views on health information systems, there also exist various information system models.
 Typical types of such models are as follows:
 1. Functional leanness models (also called --> information processing models) try to identify the functions of the health care setting that are well supported by its information system. They provide a list of functions to be supported by the information system.
 2. Technical leanness models try to describe how the information system is implemented. They provide a list of tools for data, information, and knowledge processing.
 3. Organizational leanness models try to describe the management of the information system. They provide a list of strategic, tactical, and operational management of the information system.
 4. Data, information, and knowledge processing models (also called --> information processing models) try to describe the information system’s content. They provide a list of entity types and their relationships.
 
 
 
 
 
 There is a large number of different and often conflicting models, which can be used to answer a given question.
 Each model has its own unique properties and can be used for the respective answer.
 
 Just as there are different views on health information systems, there also exist various information system models.
 Typical types of such models are as follows:
 1. Functional leanness models (also called --> information processing models) try to identify the functions of the health care setting that are well supported by its information system. They provide a list of functions to be performed by the health care setting.
 ","Patient
Doctor
Medicine Plan
Medical Record",3,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Give examples of object types in a hospital information system
Answer: "
Bitte skizzieren Sie eine typische LWE,Describe the logical tool layer.,"
 - Strategic management of information systems,
 - tactical management of information systems,
 - operational management of information systems,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
 - strategic monitoring,
 - strategic directing,
","Consists of Application Systems, or in broader sense, application component as the center of interest.
Represent certain application software products on a certain computer system.

Connected via Message Oriented Communicaton using commmunication interfaces.
Or Service-Oriented Communication by providing features to other application systems.",4,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Describe the logical tool layer.
Answer: "
