question,transformed,generated,true_answer,num_answers,type,source,context,true_input
"Könnte man mit Hilfe von openEHR eine (DB1, ACn, Vn)-Architektur realisieren?","Could one realise a DB^1, AC^n, V^n architecture with the help of openEHR?","
 The CPOE system and the RIS use slightly different catalogs of available radiology examinations.
 The CPOE system also has a list of available surgery examinations, for example, when taking a look at the domain layer of Fig. 3.​8.​2.​8.​1.​11.​3.​9.​11222).
 - In the case of medication errors, patient data is used as an example. A medication error is defined as the occurrence of an event of type A, for example, when a medication is ordered to which the patient is allergic.
 - In the case of patient data, the following more detailed analysis is possible:
 - Data on the entity types “patient” and “medical history” can be used in the CPOE system and the RIS.
 - The CPOE system and the RIS can be used as MDMS, NDMS, or CPOE tools, respectively.
 - The CPOE system and the RIS can be used as tools for data on the entity types “patient” and “medical history” in other health care facilities such as HL7 FHIR or openEHR.
 - The CPOE system and the RIS can be used as tools for data on the entity types “patient” and “medical history” in other health care facilities such as HL7 FHIR or openEHR.
 - The CPOE system and the RIS can be used as tools for data on the entity types “patient” and “medical history” in other health care facilities such as HL7 FHIR or openEHR.
 - The CPOE system and the RIS can be used as tools for data on the entity types “patient” and “medical history” in other health care facilities such as HL7 FHIR or openEHR.
 - The CPOE system and the RIS can be used as tools for data on the entity types “patient” and “medical history” in other health care facilities such as HL7 FHIR or openEHR.
 - The CPOE system and the RIS can be used as tools of data on the entity types “patient” and “medical history” in",Yes,1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Could one realise a DB^1, AC^n, V^n architecture with the help of openEHR?
Answer: "
Was ist ein Modell?,What is a model in the context of health information systems?,"3LGM^2 is a metamodel for modeling (health) information systems.
 It links the logical and physical tools that are used in health information systems to health care functions, which describe the tasks to be performed in certain health care settings, for example, when and by whom
 - Function: In business informatics, functions mainly emphasize the contribution of --> activities to --> business goals, whereas application components emphasize the --> information processing aspects of activities (Sect. 2.​8).
 - Functional leanness: Situation where one function is supported by one and only one application component (Sect. 4.​7.​4).
 - Functional redundancy: Situation where copies of --> functions are identical. A precondition for --> functional redundancy (Sect. 3.​8.​1).
 - Function: Short for --> information processing function (Sect. 2.​8).
 - Functional leanness: Situation where one --> function is supported by one and only one application component (Sect. 4.​7.​4).
 - Functional redundancy: Situation where copies of --> functions are identical. An application component can be considered functional redundant with respect to a certain --> health care setting if it is syntactically interoperable with other application components and can therefore be used in certain situations when it is needed (Sect. 3.​8.​2).
 - Function: Short for --> information processing function (Sect. 2.​8).
 - Functional leanness: Situation where one --> function is supported by one and only one application component (Sect. 4.​7.​4).
 - Functional redundancy: Situation where copies of --> functions are identical. An application component can be considered functional redundant with respect to a certain --> health care setting if it is syntactically interoperable with other application components and can therefore be used in certain situations when it is needed (Sect. 3.​8.​2).
 - Function: Short for --> information processing function (Sect. 2.​8).
 - Functional leanness: Situation where one --> function is supported by one and only one application component (Sect. 4.​7.​4).
 - Functional redundancy",A model is a representation of a system or process that is used to help understand and predict the behavor of the system or process. Health information systems models can be used to help design and evaluate health information systems. They can also beused to help identify areas for improvement in health information systems.,1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What is a model in the context of health information systems?
Answer: "
Was ist ARIS?,What is ARIS?,"
 - Application system supporting --> functions related to patient administration of an hospital (e.g., patient administration, decision-making, planning, organization of patient treatment, and coding). Can be used as --> electronic health record (EHR) (Sect. 2.​10).
 - Asynchronous communication: Communication in which the --> application system sending a --> message will continue its tasks without interruption even when awaiting a response --> message from the communication partner (Sect. 3.​9.​2).
 - Benchmarking: Method of strategic --> monitoring of --> information systems in which organizations evaluate various aspects of their performance and compare it to a given standard or to the best organizations (“best practice”). Typically, benchmarking uses quantitative criteria (--> key performance indicators) for comparing situations (Sect. 4.​3.​2).
 - Best-of-breed architecture: An (AC^n, Vn) architecture where the different --> application systems are based on --> software from different vendors, pointing to the fact that the --> health care facility combines the “best” application software from different vendors (Sect. 3.​6.​3).
 - Business goals: The strategic, long-term goals of a --> health care facility (Sect. 4.​3.​1).
 - Business process: Sequence of --> activities together, for example, ordering a radiological examination and providing a report (Sect. 2.​8).
 - Case identification number (CIN): Unique identification of a patient case (Sect. 3.​3.​1.​1.​11.​11322111222).
 - Central architecture: --> Architecture of the computer-based part of --> health information system where all --> application systems store their patient-related --> data in only one database system (e.g., a --> DB^1 architecture). (Sect. 3.​6.​1).
 - Certification: Confirming that an object or organization has certain characteristics. Certification of --> health information systems in general describes a process where an accredited body confirms that the information system of a --> health care facility fulfills certain --> quality characteristics that have been predefined by an external organization (Sects. 5.​",The Architecture of Integrated Information Systems is a framework for describing business processes. It provides modeling methods and meta-structures that are comprised in information models.,1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What is ARIS?
Answer: "
Wie kann man dynamische Aspekte von IS modellieren?,How can dynamic aspects of Information Systems be modelled?,"
 The dynamic view of information systems consists of the activities to be done, their chronological and logical order, the conditions under which they are performed, and the links to roles, organizational units, or logical or physical tools for data and information processing.
 The dynamic view contrasts with a static view of information systems, which means focusing on a single item or on a single role when considering the information system’s dynamic view.
 
 The role of the patient, the function patient admission, and the application components that are used in a hospital are modeled in the scenario.
 The health care facility can be considered as a hospital-based health care facility where patients with acute and chronic diseases or in an emergency situation receive inpatient and, if necessary, outpatient treatment.
 The hospital-based health care facility has its own patient administration system, MDMS, CPOE system, and the application components offering features for decision support and various statistical analyses.
 The hospital also features a kitchen/canteenen, administration of patient data, and social services.
 
 The hospital-based health care facility can be considered as a hospital-based health care facility where patients with acute and chronic diseases or in an emergency situation receive inpatient and, if necessary, outpatient treatment.
 The hospital-based health care facility also features a kitchen/canteen, administration of patient data, and social services.
 
 ### 2.16 CityCare
 The following questions can be answered by reading the text and analyzing the 3LGM^2 figures of the CityCare Example 2.15. (a) and (b) and (c) and (d) and (e) and (f) and (g) and (h) and (i) and (j) and (k) and (m) and (f) and (g) and (h) and (m) and (f) and (g) and (m) and (f) and (g) and (m) and (f) and (g) and (m) and (f) and (g) and (m) and (f) and (g) and (m) and (f) and (g) and (m) and (f) and (g) and (m) and (",With a Business Process Model such as BPMN,1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: How can dynamic aspects of Information Systems be modelled?
Answer: "
Was ist IHE?,What is IHE?,"
 The CIO of the hospital annually reports to the board of directors about the amount, quality, and costs of the Ploetzberg Hospital information system.
 The board of directors includes a representative from the top management (e.g., the director or nursing director) as well as the deputy head physicians of the radiology department, Mr. Hess, and of the cardiology department, Mrs. Smyrek.
 The board supported the institution’s information processing goals and the strategic information management plan.
 
 ## 4.9 Exercises
 ### 4.9.1 and 4.9.2 Strategic Alignment of Hospital Goals and Information Management Goals
 Imagine you are the CIO of a hospital in which almost no computer-based tools are used.
 One of the hospital’s goals is to support healthy living and healthy diagnostics.
 
 Which main goals for management of information systems could you define based on this information? Which functions should be prioritized to be supported by new application systems? What could a strategic project portfolio and a migration plan for the next 5 years look like?
 
 Answer:
 The hospital’s goals are visible in Chaps. 1 and 2 of Ploetzberg Hospital’s plan.
 The main goals of management of information systems are visible in Chap. 3 of Ploetzberg Hospital’s plan.
 The hospital’s information system goals are visible in Chap. 4 of Ploetzberg Hospital’s plan.
 The hospital’s goals are visible in Chap. 5 of Ploetzberg Hospital’s plan.
 The hospital’s information system goals are visible in Chap. 6 of Ploetzberg Hospital’s plan.
 The hospital’s information system goals are visible in Chap. 7 of Ploetzberg Hospital’s plan.
 The hospital’s information system goals are visible in Chap. 8 of Ploetzberg Hospital’s plan.
 The hospital’s information system goals are visible in Chap. 9 of Ploetzberg Hospital’s plan.
 The hospital’s information system goals are visible in Chap. 10 of Ploetzberg Hospital’s plan.
 The hospital’s information system",IHE stands for Integrating the Healthcare Enterprise. It is an initiative by healthcare professionals and industry to improve the way computer systems in healthcare share information. IHE promotes the coordinated use of established standards such as DICOM and HL7 to address specific clinical needs in support of optimal patient care,1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What is IHE?
Answer: "
Was tut ein Kommunikationsserver?,What does a communication server do  in the context of health information systems?,"
 A communication server such as in the context of health information systems would relay the messages of health care professionals and of patients to other application systems in the health care setting.
 It would also relay messages to other application systems in the context of health care professionals and of patients.
 
 ### 3.9.2 Data Collection in Evaluation Studies
 Read Examples 3.5.1 and 3.5.2 and determine which methods for collecting data (as described in Sects. 3.2.3 and 3.4.4) have been used.
 
 Answer:
 Study “Unintended Effects of a Computerized Physician Order Entry Nearly Hard-stop Alert”: The effectiveness of a nearly “hard-stop” alert was evaluated in a field study.
 The data was collected via analysis of the prescriptions in the CPOE system.
 The overall data collection method is thus a quantitative observation of available data.
 
 Study “Clinical Decision Support for Worker Health: A Five-Site Qualitative Needs Assessment in Primary Care Setting”: data were collected via interviews and qualitative observations.
 
 ### 3.9.3 Study Design in Evaluation Studies
 Read Examples 3.5.1 and 3.5.2 and describe the chosen study design in more detail, using the description presented in Sect. 5.4.2.
 
 Try to explain for which types of study questions the RCT is the best study design.
 
 Answer:
 Study “Unintended Effects of a Computerized Physician Order Entry Nearly Hard-stop Alert”: This quantitative and explanatory field study was organized as an RCT: 1981 clinicians were randomly assigned to either the intervention group or the control group.
 
 Study “Clinical Decision Support for Worker Health: A Five-Site Qualitative Needs Assessment in Primary Care Settings”: This quantitative and explanatory field study was organized as an RCT: data were collected via interviews and qualitative observations.
 
 ### 3.9.4 Study Design in Evaluation Studies
 Read Examples 3.5.1 and 3.",A communication server in the context of health information systems is a server that enables communication between different systems. It is responsible for routing messages between different applications and systems. It can also be used to manage the flow of data between different systems.,1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What does a communication server do  in the context of health information systems?
Answer: "
Wozu setzt man Remote Function Calls ein?,What are Remote Function Calls used for?,"
 Remotely, when a patient is unable to visit a physician.
 
 ### 3.9.2 Functions to Be Performed by Health care Professionals and Other Staff in Health care Facilities
 #### Reference: 1. World Health Organization (WHO) ICD-11 International Classification of Diseases 11th Revision. Geneva: World Health Organization; 2021. https://​icd.​who.​int/​en. Accessed 15 Jan 2023.
 - Function: Short for --> information processing function (Sect. 2.8).
 - Functional leanness: Situation where one function is supported by one and only one application component (Sect. 4.7.4).
 - Functional redundancy: Situation where copies of --> functions are identical. Consistency of redundant functions among --> application components (Sect. 3.8.1).
 - Function: Short for --> information processing function (Sect. 2.8).
 - Functional leanness: Situation where one --> function is supported by one and only one application component (Sect. 4.7.4).
 - Functional redundancy: Situation where copies of --> functions are identical. Consistency of redundant functions among --> application components (Sect. 3.8.1).
 - Function: Short for --> information processing function (Sect. 2.8).
 - Functional leanness: Situation where one --> function is supported by one and only one application component (Sect. 4.7.4).
 - Functional redundancy: Situation where copies of --> functions are identical. Consistency of redundant functions among --> application components (Sect. 3.8.1).
 - Function: Short for --> information processing function (Sect. 2.8).
 - Functional leanness: Situation where one --> function is supported by one and only one application component (Sect. 4.7.4).
 - Functional redundancy: Situation where copies of --> functions are identical. Consistency of redundant functions among --> application components (Sect. 3.8.1).
 - Function: Short for --> information processing function (S","Remote Function Calls (RFC) is a communications interface based on CPI-C, but with more functions and easier for application programmers to use. It is the call or remote execution of a Remote Function Module in an external system. In the SAP system, these functions are provided by the RFC interface system. The RFC interface system enables function calls between two SAP systems",1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What are Remote Function Calls used for?
Answer: "
Wie findet ein Labormitarbeiter mit einer Fallnummer in der Hand Geburtsdatum und Geschlecht eines Patienten?,How does a lab worker with a case number in hand find a patient's date of birth and gender?,19810215020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202020202,"In the Laboratory Information System, which got its information from a communication server.",1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: How does a lab worker with a case number in hand find a patient's date of birth and gender?
Answer: "
Erläutern Sie die Taxonomy für Krankenhausinformationssysteme!,Explain the taxonomy for hospital information systems!,"
 - Knowledge: General --> information about concepts in a certain (scientific or professional) domain (e.g., knowledge about diseases or therapeutic methods) at a certain time. Knowledge as general contrasts with specific information of individuals of the domain layer (e.g., information about a patient). This means that, due to the considerable differences in terms of standardization for the domain layer and the individuality of patients’ health status at the domain layer, the application components that are relevant for the patients and the functions of health care facilities are modeled at the domain layer of Fig. 3.​4.
 - Life situation: Situation in life where --> health information systems may play an important role. Life situations comprise normal living, emergencies, acute diseases, chronic diseases, care, and rehabilitation (Sect. 1.​2).
 - Logical tool: See --> application component (Sect. 2.​14.​2).
 - Logical tool layer: Part of a --> 3LGM². Describes --> application systems or, in a broader sense, --> application components that support information processing functions and their --> communication links among each other (Sect. 2.​14.​2).
 - Management of information systems (short: information management): Planning the --> information system and its --> architecture, --> directing its construction and the further development of its architecture and its operation on the basis of these plans, and monitoring compliance of its development and operation with respect to the planned objectives. Comprises --> strategic, --> tactical, and --> operational information management (Sect. 2.​12).
 - Primary application system: --> Application system that contains the original --> data about a given --> entity type. These data can only be inserted, deleted, or changed in this primary application system (Sect. 3.​9.​1).
 - Master patient index (MPI): --> Application component providing a correct --> patient identification number (PIN) in an institutional --> health information system and even in --> transinstitutional information systems with several --> patient administration systems (Sect. 3.​4.​1).
 - Medical documentation and management system (MDMS): --> Application system supporting --> functions related to organizing and documenting patients’ diagnostics and","The taxonomy for HIS is a classification system that is used to categorize different types of HIS based on their functionality and purpose. The taxonomy can be used to help healthcare organizations select the right HIS for their needs. There are several different taxonomies for HIS, but they generally include categories such as clinical information systems, administrative information systems, and decision support systems",1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Explain the taxonomy for hospital information systems!
Answer: "
"Wieso haben wir meist (ACn, Vn)?","Why do we mostly have (AC^n, V^n)?","
 (a) According to the matrix view in Fig. 3.​37, the MDMS of Ploetzberg Hospital is installed on application server 1 Ernst Jokl Hospital. Thus, if this application server 1 Ernst Jokl Hospital fails, the following functions cannot no longer be performed: appointment scheduling, medical admission, order entry, and preparation of an order (see matrix view in Fig. 3.​35).
 (b) In Ernst Jokl Hospital, there is a star architecture at the logical tool layer, i.e., a architecture where the central application server is used as a broker or as a central document provider.
 (c) In Ernst Jokl Hospital, there is a DB^1 architecture at the logical tool layer, i.e., a architecture where the central application server can serve as both a document provider and as a database.
 (d) In Ernst Jokl Hospital, there is a communication server architecture at the logical tool layer, i.e., a architecture where the application servers can communicate with each other via the occurrence of an event called a message-oriented communication paradigm.
 (e) In Ernst Jokl Hospital, there is a DB^n architecture at the logical tool layer, i.e., architecture where the DB^n application servers can communicate via each other via the occurrence of an event of type (e.g., “admission of a patient,” “order entry,” “ execution of diagnostic and therapeutic procedures,” or “writing of a discharge letter”).
 (f) In Ernst Jokl Hospital, there is a DB^1 architecture at the logical tool layer, i.e., architecture where the application server can communicate with each other via the occurrence of an event of type (e.g., “admission of a patient,” “order entry,” or “writing of a discharge letter”).
 (g) In Ernst Jokl Hospital, there is a DB^n architecture at the logical tool layer, i.e., architecture where the DB^n application servers can communicate via each other via the occurrence of an event of type (e.g., “admission of a patient,” “order entry,” or “writing of a discharge letter”).
 (h) In Ernst Jokl Hospital, there is a DB^1 architecture at the logical tool layer, i",This allows Best of Breed Architecture choosing the best products and being independent from vendors.,1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Why do we mostly have (AC^n, V^n)?
Answer: "
"Wie kann man auch bei fehlender Vollausleuchtung mit den allgegenwärtigen Funklöchern hinter metallwagen so umgehen, dass Mobile Anwendungen nicht laufend abstürzen?","Even in the absence of full coverage, how can you deal with the ubiquitous radio holes behind metal trolleys in such a way that mobile applications don't crash all the time?","
 - In the case of a full coverage, i.e., a situation where all the desired information is captured and where it is needed during patient care.
 - In the case of a partial coverage, i.e., a situation where only the patient’s name, the patient’s birthdate, and the patient’s address are documented, even if the patient is in the hospital for the first time.
 - In the case of a non-covered application component, i.e., an application component where the patient’s name, the patient’s birthdate, and the patient’s address are documented, even if the patient is in the hospital for the first time.
 - In the case of a standardized application component, i.e., an application where the patient’s name, the patient’s birthdate, and the patient’s address are documented, even when the patient is in the hospital for the first time.
 - In the case of a non-standardized application component, i.e., a application where the patient’s name, the patient’s birthdate, and the patient’s address are documented, even when the patient is in the hospital for the first time.
 - In the case of a standardized application component, i.e., a component where the patient’s name, the patient’s birthdate, and the patient’s address are documented, even when the patient is in the hospital for the first time.
 - In the case of a non-standardized application component, i.e., a component where the patient’s name, the patient’s birthdate, and the patient’s address are documented, even when the patient is in the hospital for the first time.
 - In the case of a standardized application component, i.e., a component where the patient’s name, the patient’s birthdate, and the patient’s address are documented, even when the patient is in the hospital for the first time.
 - In the case of a non-standardized application component, i.e., a component where the patient’s name, the patient’s birthdate, and the patient’s address are documented, even when the patient is in the hospital for the first time.
 - In the case of a standardized application component, i.e., a component where the patient’s name, the patient’s birth","One of this:
- caching and local storage
- Offline Mode
- Background Syncing and Queuing",1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Even in the absence of full coverage, how can you deal with the ubiquitous radio holes behind metal trolleys in such a way that mobile applications don't crash all the time?
Answer: "
Welche Speichermedien gewährleisten eine Unveränderbarkeit der Daten?,Which storage media guarantee that the data cannot be changed?,"
 The storage of data in a hospital can be described by several characteristics: - Data consistency is maintained by the application components of the hospital (e.g., through the occurrence of an event called “admission”).
 - Data integration is maintained in a coherent and uniform way (e.g., through the occurrence of an event called “admission”).
 - Data warehouse systems (DWSMS) provide correct, complete, and up-to-date patient information in an institutional setting.
 - DB^1 architecture (also called central architecture) provides a central database, i.e., a database where the database schema on the persistence layer does not need to be known.
 - DB^n architecture (also called distributed architecture) provides a decentralized database, i.e., a database where the database schema on the persistence layer does not need to be known.
 - Data consistency (e.g., in case of admission) is maintained in a uniform way (e.g., in case of admission) in the hospital.
 - Data integration (e.g., in case of admission) is supported in a uniform way (e.g., in case of admission) in the hospital.
 - Data warehouse systems (DMS) provide correct, complete, and up-to-date patient information in an institutional setting.
 - DB^1 architecture (also called central architecture) provides correct, complete, and up-to-date patient information in an institutional setting.
 - DB^n architecture (also called distributed architecture) provides correct, complete, and up-to-date patient information in an institutional setting.
 - Data consistency (e.g., in case of admission) is maintained in a uniform way (e.g., in case of admission) in the hospital.
 - Data integration (e.g., in case of admission) is supported in a uniform way (e.g., in case of admission) in the hospital.
 - Data warehouse systems (DMS) provide correct, complete, and up-to-date patient information in an institutional setting.
 - DB^1 architecture (also called central architecture) provides correct, complete, and up-to-date patient information in an institutional setting.
 - DB^n architecture (also called distributed architecture","Write once read many (WORM) data such as Optical Discs, Tape Drives, Solid State Drives or Memory cards",1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Which storage media guarantee that the data cannot be changed?
Answer: "
Ist „Dokumentation“ eine datenverarbeitende Aufgabe bzw. eine enterprise function?,"Is ""documentation"" a data processing task or an enterprise function?","
 - Data processing task: --> Data processing functions, --> application components, and --> physical data processing systems.
 - Enterprise function: In business, functions mainly emphasize the contribution of --> activities to --> business goals, whereas --> information processing tools emphasize the --> information processing aspects of activities (Sect. 2.​8).
 - Enterprise resource planning system (ERPS): --> Application component providing --> features for --> functions such as patient administration, human resource management, material management, and financial accounting (Sect. 3.​4.​10).
 - Entity: Excerpt of the real or conceivable world (Sect. 2.​8).
 - Entity type: Set of virtual or physical entities that have certain properties in common (e.g., “discharge letter” or “patient”) (Sect. 2.​8).
 - Evaluation: Act of measuring or exploring --> components of a --> health information system. The result of an evaluation should provide information to support decisions concerning the health information system, such as decisions regarding optimizing, replacing, or further deploying an --> application component (Sect. 5.​4).
 - Feature: Functionality offered by the --> application software product of an --> application component which directly contributes to the fulfillment of one or more --> functions (Sect. 2.​9).
 - Feature integration: Condition of an --> information system in which --> features needed in more than one --> application component are implemented only once, for example, as --> services, and can be invoked by other application components (Sect. 3.​8.​5).
 - Function: Short for --> information processing function (Sect. 2.​8).
 - Functional leanness: Situation where one --> function is supported by one and only one --> application component (Sect. 4.​7.​4).
 - Health care facility: Health care institutions such as hospitals, nursing homes, or general practitioners (GP); type of --> health care setting (Sect. 2.​3).
 - Health care network: --> Health care setting consisting of different actors enabling a patient-oriented process, encompassing prevention, diagnostics, therapy, and rehabil",A data processing task,1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Is ""documentation"" a data processing task or an enterprise function?
Answer: "
Mit welchem Anwendungssystem wird im UKL die Anforderung von Laborleistungen  (order entry) unterstützt?,Which application system is used in the University Hospital to support the request for laboratory services (order entry)?,"
 The hospital can be considered as a university medical center where the application system is used via a central database.
 The application system of the hospital, where the order was made, sends back the message via a communication server to the application system of the health care network.
 
 ### 3.9.2 Domain Layer: Interoperability and Standards
 As we saw in the previous section, health information systems are characterized by containing many application systems, i.e., they are usually of the AC^n architecture type.
 And we saw that these application systems can only guarantee data integrity in their health information systems if the application systems communicate with each other.
 Even more, this communication is the absolute prerequisite for the health care professionals to make the right decisions.
 The application systems need to be able to communicate, for example, about diseases, about possible diagnostic and therapeutic strategies and their risks, or about positive or negative aspects of medication.
 The health care professionals need to be able to access all relevant patient data specific to a situation in addition to general medical and nursing knowledge (e.g., guidelines, recent study results and standards).
 The domain layer describes the application systems’ interoperability with each other as well as the quality of the information systems’ integration (e.g., data integration, semantic integration, user interface integration).
 The following criteria help to assess the quality of the information system at a domain layer: - Data integration (e.g., Data integration is maintained in a correct, complete, and uniform way),
 - Data consistency (e.g., Data consistency is maintained in a correct, complete, and uniform way),
 - Data integration (e.g., data integration is maintained in a correct, complete, and uniform way),
 - Data warehouse (e.g., DB^1 architecture),
 - DB^1 architecture (e.g., DB^1 architecture where the database is open for accessing and storing),
 - DB^n architecture (e.g., architecture of DB^n architecture where the database is open for accessing and storing),
 - Directing: Task of --> strategic management of information system that comprises the transformation of a --> strategic information management plan into action, typically by initiation of --> projects (Sect. 4.3",Laboratory Information System,1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Which application system is used in the University Hospital to support the request for laboratory services (order entry)?
Answer: "
Wie erfolgt die Kommunikation der Anforderung (order) an das LIS?,How is the request (order) communicated to the LIS?,"
 The request was made by the ordering unit of the hospital.
 It is nowhere in the LIS.
 
 ### 3.9.2 Supply and Disposal Management, Scheduling, and Resource Allocation
 The health care facility must offer sufficient and well-organized resources for patient care.
 This is true for wards (ward management) as well as outpatient units (outpatient management). Efficient process organization is extremely important, for example, in outpatient units or outpatient units, and can be supported, for example, by providing working lists for individual staff members by issuing reminders about appointments or by visualizing actual process flow.
 The facility’s information system must be able to support communication of all involved units and facilities involved in patient care.
 This comprises, for example, synchronous (e.g., telephone) and asynchronous (e.g., blackboards, brochures, email) communication.
 Staff members must be able to be contacted within a prescribed period of time.
 
 **Supply and Disposal Management**
 Supply and disposal of materials, food, drugs, and so on must be guaranteed.
 - Catering
 - Material and medication management
 - Laundry management
 - Management of medical devices
 - Scheduling and resource allocation
 
 **Human Resources Management**
 - This contains all tasks for the development and improvement of the productivity of staff.
 - It comprises, for example, staff and position planning, the staff register, staff scheduling, and staff payroll.
 - administration of human resource master data,
 - human resource planning,
 - work organization and time management,
 - payroll accounting,
 - administration of business trips and further training.
 - performance of legal notification requirements, for example, data on quality of life.
 
 #### Reference Management of Information Systems (RMIS)
 The facility must be able to document the facility’s information processing in an accurate, complete, quick, and patient-oriented way.
 This is only possible if the information systems are systematically planned, monitored, and directed.
 
 Management of information systems can be differentiated into strategic,",It isn't. The call is made from the work place during the context integration of patient identifying data to the LIS.,1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: How is the request (order) communicated to the LIS?
Answer: "
Mit welchem Anwendungssystem wird im UKL ein Laborbefund (finding) angezeigt?,Which application system is usually used to display a laboratory finding in the University Hospital?,"
 The CPOE system is used in the hospital for ordering, for example, laboratory orders.
 The application system is also used for receiving and presenting findings.
 The RIS, the LIS, and the LIS in the hospital are used for receiving and presenting lab results.
 The application system of the patient administration system is used for scheduling and resource allocation.
 
 ### 3.9.4 An Information-Processing Monitoring Report
 Look at the health information system’s KPIs of Ploetzberg Hospital in Example 3.8.2. Try to figure out some of these numbers for a real hospital and compare both hospitals’ KPIs in the form of a benchmarking report.
 It may help to look at the strategic information management plan of this hospital or at its website.
 
 Answer:
 - KPI | Ploetzberg Hospital | My hospital
 - Number of HIS staff | 46
 - Number of HIS users | 4800
 - Number of workstations | 1350
 - Number of mobile IT tools | 2500
 - HIS user per mobile IT tool | 1.9
 - Number of IT problem tickets | 15,500
 - Percentage of solved IT problem tickets | 96%
 - Availability of the overall HIS systems | 98.5%
 - Number of finalized strategic IT projects | 13
 - Percentage of successful IT projects | 76%
 - KPIs for health information system’s costs:
 - Overall IT costs | €20 million
 - IT costs per mobile IT tool | €5000
 - IT costs per mobile IT tool | €2000
 - IT costs per mobile IT tool | €500
 - IT costs per mobile IT tool | €2000
 - IT costs per mobile IT tool | €500
 - IT costs per mobile IT tool | €500
 - IT costs per mobile IT tool | €500
 - IT costs per mobile IT tool | €500
 - IT costs per mobile IT tool | €5","(COPRA, LIS direkt!)",1,single,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Which application system is usually used to display a laboratory finding in the University Hospital?
Answer: "
Wie würden sie die PWE eines KIS gestalten?,How would they design the physical tool layer of a HIS?,"
 The CPOE system is connected to a patient terminal, a PC and a tablet PC.
 The application system also features a graphical presentation of tools layer with a graphical presentation of tools layer.
 The graphical presentation of tools layer shows which functions are well supported by which application component and which physical data processing tools are used.
 The graphical presentation also helps to identify the evaluation questions that are most crucial for given situation.
 In other words: Depending on the problems or goals of the health care facility, only specific evaluation questions are of relevance and make sense.
 For example, imagine that a health care facility has introduced a CPOE system for medication ordering with the aim to increase efficiency and quality of prescriptions.
 - In the case of larger health care facilities, the application components that are relevant for the functions are more likely to be closely connected by bidirectional communication links.
 - As the most widely implemented and well-established application components, HL7 V2 messages and DICOM will be used as examples of this (Sects. 3.7.2.4 and 3.7.2.6). However, there are more.
 HL7 CDA is a standard for structuring medical documents and contributes to syntactic interoperability.
 HL7 FHIR is a standard for structuring open-ended documents and contributes to semantic interoperability.
 open-ended documents are more common than ever before in health care facilities and will therefore be used more frequently in the future.
 
 The open-ended nature of data capture allows the storage and reuse of patient data in different contexts.
 The open-ended nature also facilitates the cross-institutional identification of patients (Sect. 3.8.1) and may provide information on the most relevant evaluation questions given the context (Sect. 3.7.2).
 
 Systems can be considered as combining an application system with a non-computer-based application component in such a way that the resulting information system—as opposed to its parts—displays a new quality.
 There are several types of integration on the --> logical tool layer of health information systems:
 - Data integration,
 - semantic integration,
 - user interface integration,
 - context integration,
 -",Redundancy by mirror servers,1,single,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: How would they design the physical tool layer of a HIS?
Answer: "
