question,transformed,generated,true_answer,num_answers,type,source,context,true_input
Vergleichen Sie HL7 V2 und HL7 FHIR. Erläutern Sie mindestens drei Unterschiede.,Compare HL7 V2 and HL7 FHIR. Explain at least three differences,"

 - HL7 V2 is a standard for the exchange of data between different application systems.
 - HL7 FHIR is a standard for the exchange of data between different application systems.
 - HL7 V2 focuses on the structure of the data.
 - HL7 FHIR focuses on the semantics of the data.
 - HL7 V2 uses a predefined structure for the data.
 - HL7 FHIR uses a predefined structure for the data.
 - HL7 V2 uses a predefined structure for the data.
 - HL7 FHIR uses a predefined structure for the data.
 - HL7 V2 uses a predefined structure for the data.
 - HL7 FHIR uses a predefined structure for the data.
 - HL7 V2 uses a predefined structure for the data.
 - HL7 FHIR uses a predefined structure for the data.
 - HL7 V2 uses a predefined structure for the data.
 - HL7 FHIR uses a predefined structure for the data.
 - HL7 V2 uses a predefined structure for the data.
 - HL7 FHIR uses a predefined structure for the data.
 - HL7 V2 uses a predefined structure for the data.
 - HL7 FHIR uses a predefined structure for the data.
 - HL7 V2 uses a predefined structure for the data.
 - HL7 FHIR uses a predefined structure for the data.
 - HL7 V2 uses a predefined structure for the data.
 - HL7 FHIR uses a predefined structure for the data.
 - HL7 V2 uses a predefined structure for the data.
 - HL7 FHIR uses a predefined structure for the data.
 - HL7 V2 uses a predefined structure for the data.
 - HL7 FHIR uses a predefined structure for the data.
 - HL7 V2 uses a predefined structure for the data.
 - HL7 FHIR uses a predefined structure for the data.
 - HL7 V2 uses a predefined structure","- both used to exchange health information between application systems
- Syntax HL7 v2: proprietay, ASCII-text
- Syntax HL7 FHIR: XML / JSON  = easier to implement
- Structure HL7 v2: fixed, hierarchical, fixed amount of segments and codes
- Structure HL7 FHIR: flexible, modular, resource/element based",3,multi,IS_2022_07_18,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Compare HL7 V2 and HL7 FHIR. Explain at least three differences
Answer: "
"Skizzieren Sie die Fachliche Ebene und die Logische Werkzeugebene des folgenden Szenarios als 3LGM²-Modell auf dem nächsten Blatt.
   1. Die administrative Patientenaufnahme erfolgt mit dem Patientenverwaltungssystem. Die administrativen Patientendaten, repräsentiert durch den Objekttyp „Patient"" werden vom Patientenverwaltungssystem über den Kommunikationsserver an das CPOE-System, das Medizinische Dokumentationssystem und das Radiologieinformationssystem gesendet. Auf Papier mitgebrachte Vorbefunde werden bei der administrativen Patientenaufnahme eingescannt und im Medizinischen Dokumentationssystem gespeichert.
   2. Ergänzen Sie je eine Aufgabe des CPOE-Systems, des Medizinischen Dokumentationssystems und des Radiologieinformationssystems (inkl. Konfigurationslinien).
   3. Ergänzen Sie einen passenden Objekttyp sowie je zwei sinnvolle „bearbeitet""- und „nutzt""-Beziehungen zwischen Objekttypen und Aufgaben.","Describe the functional level and the logical tool level of the following scenario as a 3LGM^2 model.
1. The administrative patient admission takes place with the patient management system. The administrative patient data, represented by the object type ""patient"", are sent from the patient management system via the communication server to the CPOE system, the medical documentation system and the radiology information system. Preliminary findings brought in on paper are scanned during administrative patient admission and stored in the medical documentation system.
2. Add one task each of the CPOE system, the medical documentation system and the radiology information system (incl. configuration lines).
3. Add a suitable object type as well as two meaningful ""updates"" and ""uses"" relationships between object types and tasks.","
 - Functional level: The function “administrative patient admission” updates the entity type “patient” in the patient management system.
 - Logical tool level: The patient management system sends the data on the entity type “patient” to the CPOE system via the communication server.
 - Logical tool level: The CPOE systems sends the data on the entity type “patient” to the MDMS.
 - Logical tool level: The MDMS sends the data on the entity type “patient” to the MDMS.
 - Logical tool level: The MDMS sends the data on the entity type “patient” to the MDMS.
 - Logical tool level: The MDMS sends the data on the entity type “patient” to the MDMS.
 - Logical tool level: The MDMS sends the data on the entity type “patient” to the MDMS.
 - Logical tool level: The MDMS sends the data on the entity type “patient” to the MDMS.
 - Logical tool level: The MDMS sends the data on the entity type “patient” to the MDMS.
 - Logical tool level: The MDMS sends the data on the entity type “patient” to the MDMS.
 - Logical tool level: The MDMS sends the data on the entity type “patient” to the MDMS.
 - Logical tool level: The MDMS sends the data on the entity type “patient” to the MDMS.
 - Logical tool level: The MDMS sends the data on the entity type “patient” to the MDMS.
 - Logical tool level: The MDMS sends the data on the entity type “patient” to the MDMS.
 - Logical tool level: The MDMS sends the data on the entity type “patient” to the MDMS.
 - Logical tool level: The MDMS sends the data on the entity type “patient” to the MDMS.
 - Logical tool level: The MDMS sends the data on the entity type “patient” to the MDMS.
 - Logical tool level: The MDMS sends the data on the entity type “patient” to the MDMS.
 - Logical tool level: The MDMS sends the","Domain Layer:
- Administrative Patient Admission

Logical Tool Layer:
- Patient Management System
- Communication Server
- CPOE System
- Medical Documentation System
- Radiologoy Information System


CPOE System:
- Task: Creation/Administration of Medication plans

Medical Documentation System:
- Task: Administration/Storage of Patientanamnesis

Radiology Information System:
- Task: Archive/Processing of Radiological Images

Object Type:
- Medication Plan
  - Uses: Administration/Storage of Patientanamnesis
  - Processed: Creation/Administration of Medication plans",11,multi,IS_2022_09_27,"The administrative patient admission takes place with the patient management system. The administrative patient data, represented by the object type ""patient"", are sent from the patient management system via the communication server to the CPOE system, the medical documentation system and the radiology information system. Preliminary findings brought in on paper are scanned during administrative patient admission and stored in the medical documentation system.","Instruction: You are given a question and a context. Answer the question to your best knowledge.
Question: Describe the functional level and the logical tool level of the following scenario as a 3LGM^2 model.
1. The administrative patient admission takes place with the patient management system. The administrative patient data, represented by the object type ""patient"", are sent from the patient management system via the communication server to the CPOE system, the medical documentation system and the radiology information system. Preliminary findings brought in on paper are scanned during administrative patient admission and stored in the medical documentation system.
2. Add one task each of the CPOE system, the medical documentation system and the radiology information system (incl. configuration lines).
3. Add a suitable object type as well as two meaningful ""updates"" and ""uses"" relationships between object types and tasks.
Context: The administrative patient admission takes place with the patient management system. The administrative patient data, represented by the object type ""patient"", are sent from the patient management system via the communication server to the CPOE system, the medical documentation system and the radiology information system. Preliminary findings brought in on paper are scanned during administrative patient admission and stored in the medical documentation system.
Answer: "
"Wer stellt die „elektronische Patientenakte (ePA)"" nach § 341 SGB V zur Verfügung? Wie wird der Zugriff auf die enthaltenen medizinischen Daten geregelt?","Who provides the ""electronic patient file (ePA)"" according to § 341 SGB V? How is access to the medical data it contains regulated?","
 - The electronic patient file (ePA) is provided by the patient administration system of the patient’s health care setting.
 - The patient administration system is the patient’s patient administration system.
 - The patient administration system is the patient’s patient administration system.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient administration systems are the patient’s patient administration systems.
 - The patient","- provided and managed by the health insurance companies
- Technical and organizational measures to ensure only authorized access
- Access rights, role-based access control, documentation of access",2,multi,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Who provides the ""electronic patient file (ePA)"" according to § 341 SGB V? How is access to the medical data it contains regulated?
Answer: "
Was ist IHE und welchen Nutzen hat es? Erläutern Sie den Zusammenhang zwischen IHE und Interoperabilitätsstandards.,What is IHE and what are its benefits? Explain the relationship between IHE and interoperability standards.,"
 IHE is a standard for the exchange of clinical data between different health care settings.
 It defines how to transform the data to be exchanged into a standardized, agreed-upon, and well-documented form.
 IHE defines how to transform the data to be exchanged into a standardized, agreed-upon, and well-documented form.
 IHE defines how to transform the data to be exchanged into a standardized, agreed-upon, and well-documented form.
 IHE defines how to transform the data to be exchanged into a standardized, agreed-upon, and well-documented form.
 IHE defines how to transform the data to be exchanged into a standardized, agreed-upon, and well-documented form.
 IHE defines how to transform the data to be exchanged into a standardized, agreed-upon, and well-documented form.
 IHE defines how to transform the data to be exchanged into a standardized, agreed-upon, and well-documented form.
 IHE defines how to transform the data to be exchanged into a standardized, agreed-upon, and well-documented form.
 IHE defines how to transform the data to be exchanged into a standardized, agreed-upon, and well-documented form.
 IHE defines how to transform the data to be exchanged into a standardized, agreed-upon, and well-documented form.
 IHE defines how to transform the data to be exchanged into a standardized, agreed-upon, and well-documented form.
 IHE defines how to transform the data to be exchanged into a standardized, agreed-upon, and well-documented form.
 IHE defines how to transform the data to be exchanged into a standardized, agreed-upon, and well-documented form.
 IHE defines how to transform the data to be exchanged into a standardized, agreed-upon, and well-documented form.
 IHE defines how to transform the data to be exchanged into a standardized, agreed-upon, and well-documented form.
 IHE defines how to transform the data to be exchanged into a standardized, agreed-upon, and well-document",IHE stands for Integrating the Healthcare Enterprise. It is an initiative by healthcare professionals and industry to improve the way computer systems in healthcare share information. IHE promotes the coordinated use of established standards such as DICOM and HL7 to address specific clinical needs in support of optimal patient care,2,multi,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What is IHE and what are its benefits? Explain the relationship between IHE and interoperability standards.
Answer: "
Was wird standardisiert?,What are common standards used in health information systems?,"
 - DICOM is a standard for the exchange of images in the form of a file.
 - HL7 V2 is a standard for the exchange of data on the entity types “patient” and “case” that uses a different approach than DICOM.
 - HL7 V3 is a standard for the exchange of data on the entity types “patient” and “case” that uses a different approach than HL7 V2.
 - HL7 V3 is also used in the HL7 FHIR standard.
 - HL7 V3 is not a standard, however, but a reference model describing how to use HL7 V2.
 - HL7 V3 is not a standard, however, but a reference model describing how to use HL7 V2.
 - HL7 V3 is not a standard, however, but a reference model describing how to use HL7 V2.
 - HL7 V3 is not a standard, however, but a reference model describing how to use HL7 V2.
 - HL7 V3 is not a standard, however, but a reference model describing how to use HL7 V2.
 - HL7 V3 is not a standard, however, but a reference model describing how to use HL7 V2.
 - HL7 V3 is not a standard, however, but a reference model describing how to use HL7 V2.
 - HL7 V3 is not a standard, however, but a reference model describing how to use HL7 V2.
 - HL7 V3 is not a standard, however, but a reference model describing how to use HL7 V2.
 - HL7 V3 is not a standard, however, but a reference model describing how to use HL7 V2.
 - HL7 V3 is not a standard, however, but a reference model describing how to use HL7 V2.
 - HL7 V3 is not a standard, however, but a reference model describing how to use HL7 V2.
 - HL7 V3 is not a standard, however, but a reference model describing how to use HL7 V2.
 - HL7 V3 is not a standard, however,","HL7v2
CDA
HL7 FHIR
DICOM
ISO/IEEE 11073
CCOW (Clinical Context Object Workgroup)
EDIFACT (Electronic Data Interchange for Administration, Commerce and Transport)
SNOMED, LOINC
openEHR
CDISC (Clinical Data Interchange Standards Consortium)",11,multi,IS_2022_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What are common standards used in health information systems?
Answer: "
"Was sind Daten, Informationen, Wissen?","What are data, information, knowledge?","

 Answer: Data are characters, discrete numbers, or continuous signals, for example, text, images, or videos. Data are processed in the form of information. Data are processed in the form of knowledge.
 Answer: Data are characters, discrete numbers, or continuous signals, for example, text, images, or videos. Data are processed in the form of knowledge.
 Answer: Data are characters, discrete numbers, or continuous signals, for example, text, images, or videos. Data are processed in the form of knowledge.
 Answer: Data are characters, discrete numbers, or continuous signals, for example, text, images, or videos. Data are processed in the form of knowledge.
 Answer: Data are characters, discrete numbers, or continuous signals, for example, text, images, or videos. Data are processed in the form of knowledge.
 Answer: Data are characters, discrete numbers, or continuous signals, for example, text, images, or videos. Data are processed in the form of knowledge.
 Answer: Data are characters, discrete numbers, or continuous signals, for example, text, images, or videos. Data are processed in the form of knowledge.
 Answer: Data are characters, discrete numbers, or continuous signals, for example, text, images, or videos. Data are processed in the form of knowledge.
 Answer: Data are characters, discrete numbers, or continuous signals, for example, text, images, or videos. Data are processed in the form of knowledge.
 Answer: Data are characters, discrete numbers, or continuous signals, for example, text, images, or videos. Data are processed in the form of knowledge.
 Answer: Data are characters, discrete numbers, or continuous signals, for example, text, images, or videos. Data are processed in the form of knowledge.
 Answer: Data are characters, discrete numbers, or continuous signals, for example, text, images, or videos. Data are processed in the form of knowledge.
 Answer: Data are characters, discrete numbers, or continuous signals, for example, text, images, or videos. Data are processed in the form of knowledge.
 Answer: Data are characters, discrete numbers, or continuous signals, for example, text, images, or videos. Data are processed in the form of knowledge.
 Answer: Data are characters, discrete numbers, or continuous signals, for example, text, images, or videos. Data are","Data are characters, discrete numbers, or continuous signals to be processed in information systems.
Information is a context-specific fact about entities such as events, things, persons, processes, ideas, or concepts. Information is represented by data.
Knowledge is general information about concepts in a certain (scientific or professional) domain (e.g., knowledge about diseases or therapeutic methods) at a certain time.",3,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What are data, information, knowledge?
Answer: "
"Was sind System, soziotechnisches System",What are system and socio-technical system?,"

 Answer: A system is a set of components that comprises the sum of its parts. A system can be human actors (e.g., a person delivering a mail to the right address) or technical components (e.g., a computer terminal or a tablet PC) or physical components (e.g., a paper note or a brochure) or non-computer-based components (e.g., a paper-based patient record or a telephone) or computer components (e.g., a computer terminal or a tablet PC) or mobile components (e.g., a tablet PC or a smartphone) or server components (e.g., a server or a server cluster) or storage components (e.g., a hard drive or a USB flash drive) or network components (e.g., a network server or a network switch) or software components (e.g., a computer-based application system or a computer-based game) or hardware components (e.g., a computer terminal or a tablet PC) or non-computer-based components (e.g., a paper note or a brochure) or computer components (e.g., a computer terminal or a tablet PC) or mobile components (e.g., a tablet PC or a smartphone) or server components (e.g., a server or a server cluster) or storage components (e.g., a hard drive or a USB flash drive) or network components (e.g., a network server or a network switch) or software components (e.g., a computer-based application system or a computer-based game) or non-computer-based components (e.g., a paper note or a brochure) or computer components (e.g., a computer terminal or a tablet PC) or mobile components (e.g., a tablet PC or a smartphone) or server components (e.g., a server or a server cluster) or storage components (e.g., a hard drive or a USB flash drive) or network components (e.g., a network server or a network switch) or non-computer-based components (e.g., a paper note or a brochure) or computer components (e.g., a computer terminal or a tablet PC) or mobile components (e.g., a tablet PC or a smartphone) or server components (e.g","A system is a set of persons, things, events, and their relationships forming an integrated whole.
If a (human-made) system consists of both human and technical components, it can be called a socio-technical system.",2,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What are system and socio-technical system?
Answer: "
Wie geht 3LGM² genauer?,How dows 3LGM^2 work?,"3LGM^2 is a computer-based application system supporting the functions of a hospital.
 It can be used to support the functions of the hospital.
 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
 Answer: 
","3LGM^2 is a three-layer graph-based metamodel for modeling (health) information systems.
It combinsed function, techincal and organisational aspects with certain aspects of data dn process metamodels.
It distinguishes between the following layers:
- Domain Layer (activities in a health care setting)
- Logical Tool Layer (application components)
- Physical Tool Layer (Physical data processing systems and their data transmission links)",3,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: How dows 3LGM^2 work?
Answer: "
Was ist eine datenverarbeitende Aufgabe (enterprise function)? Bitte nennen Sie Beispiele,What is a data processing task (enterprise function)? Please give examples,"
 - Function (from Sect. 2.​14.​2.​1) | Description
 - Function (from Sect. 2.​14.​2) | Description
 - Function (from Sect. 2.​14.​2.​2) | Description
 - Function (from Sect. 2.​14.​2.​3) | Description
 - Function (from Sect. 2.​14.​2.​3) | Description
 - Function (from Sect. 2.​14.​2.​1) | Description
 - Function (from Sect. 2.​14.​2.​2) | Description
 - Function (from Sect. 2.​14.​2.​2) | Description
 - Function (from Sect. 2.​14.​2.​3) | Description
 - Function (from Sect. 2.​14.​2.​3) | Description
 - Function (from Sect. 2.​14.​2.​2) | Description
 - Function (from Sect. 2.​14.​2.​3) | Description
 - Function (from Sect. 2.​14.​2.​3) | Description
 - Function (from Sect. 2.​14.​2.​1) | Description
 - Function (from Sect. 2.​14.​2.​2) | Description
 - Function (from Sect. 2.​14.​2.​3) | Description
 - Function (from Sect. 2.​14.​2.​3) | Description
 - Function (from Sect. 2.​14.​2.​2) | Description
 - Function (from Sect. 2.​14.​2.​3) | Description
 - Function (from Sect. 2.​14.​2.​3) | Description
 - Function (from Sect. 2.​14.​2.​2) | Description
 - Function (from Sect. 2","Enterprise functions mainly emphasize the contribution of activities to business goals.
Examples are Administrative Admission or Patient Care.",2,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What is a data processing task (enterprise function)? Please give examples
Answer: "
"Bitte erläutern Sie die Aufgabe „Patientenaufnahme""","please explain the task ""patient admission""","
 - Task: patient admission
 is the task that comprises the tasks “patient admission summary writing” and “patient admission summary reading.”
 - Task summary writing comprises the tasks “writing a summary of the diagnoses” and “writing a summary of the diagnoses history.”
 - Task summary reading comprises the tasks “reading a summary of the diagnoses history.”
 - Task summary writing and task summary reading are subtasks of patient admission.
 - Task summary writing uses the task “writing a summary of the diagnoses” and “writing a summary of the diagnoses history.”
 - Task summary writing uses the task “writing a summary of the diagnoses history” and “writing a summary of the diagnoses history.”
 - Task summary writing uses the task “writing a summary of the diagnoses history” and “writing a summary of the diagnoses history.”
 - Task summary writing uses the task “writing a summary of the diagnoses history” and “writing a summary of the diagnose history.”
 - Task summary writing uses the task “writing a summary of the diagnose history” and “writing a summary of the diagnose history.”
 - Task summary writing uses the task “writing a summary of the diagnose history” and “writing a summary of the diagnose history.”
 - Task summary writing uses the task “writing a summary of the diagnose history” and “writing a summary of the diagnose history.”
 - Task summary writing uses the task “writing a summary of the diagnose history” and “writing a summary of the diagnose history.”
 - Task summary writing uses the task “writing a summary of the diagnose history” and “writing a summary of the diagnose history.”
 - Task summary writing uses the task “writing a summary of the diagnose history” and “writing a summary of the diagnose history.”
 - Task summary writing uses the task “writing a summary of the diagnose history” and “writing a summary of the diagnose history.”
 - Task summary writing uses the task “writing a summary of the diagnose history” and “writing a summary of the diagnose history.”
 - Task summary writing uses the task “writing a summary of the diagnose history” and “writing a summary of the diagnose history.”
 - Task summary writing uses the task “writing a summary of the diagnose history” and “","Patient admission updates and uses the entity type patient
Consists of refined subfunctions such as Nursing Admission.
Example Activity of Patient Admission is ""Physician admits Patient",2,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: please explain the task ""patient admission""
Answer: "
Nennen Sie Beispiele für Objekttypen in einem Krankenhausinformationssystem,Give examples of object types in a hospital information system,"
 - Object type | Description
 Object type is a class of entities that can be identified.
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object type | Description
 - Object types | Description
 - Object types | Description
 - Object types | Description
 - Object types | Description
 - Object types | Description
 - Object types | Description
 - Object types | Description
 - Object types | Description
 - Object types | Description
 - Object types | Description
 - Object types | Description
 - Object types | Description
","Patient
Doctor
Medicine Plan
Medical Record",3,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Give examples of object types in a hospital information system
Answer: "
Bitte skizzieren Sie eine typische LWE,Describe the logical tool layer.,"
 Answer:
 The logical tool layer comprises the application components of a health information system.
 Answer: Application components are computer-based or computer-assisted tools that help to perform a certain task.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.
 Answer: Application components store, manipulate, or present data on certain entity types.","Consists of Application Systems, or in broader sense, application component as the center of interest.
Represent certain application software products on a certain computer system.

Connected via Message Oriented Communicaton using commmunication interfaces.
Or Service-Oriented Communication by providing features to other application systems.",4,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Describe the logical tool layer.
Answer: "
"Bitte erläutern Sie die Begriffe Integration, Interoperabilität, Integrität.","Please explain the terms integration, interoperability, integrity.","
 - Integration: A set of processes that are supported by the same application system. For example, the patient administration system supports the process “patient admission” which comprises the tasks “patient admission summary writing” and “patient admission summary reading.”
 - Interoperability: A set of standards that allows the application systems to exchange data on certain common information models. For example, the patient administration system can exchange data on the entity types “patient” and “case” using the DICOM standard.
 - Integrity: A set of rules that describes how the application systems should behave in certain situations. For example, the patient administration system should be able to provide the correct data on the entity types “patient” and “case” when the patient administration system is used.
 
 ### 3.14.2.2.14.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.2.2.14.","Integration means that the application systems are put together in such a way that the resulting information system—as opposed to its parts—displays a new quality.
Interoperability in general is the ability of two application systems to exchange information with each other and to use the information that has been exchanged.
Data integrity means that data are consistent, that object identity is maintained, and that relationships between entities are correct (referential integrity)",3,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Please explain the terms integration, interoperability, integrity.
Answer: "
Welche Arten von Integrität haben wir diskutiert?,What types of integrity exist in the context of health information systems?,"
 - Domain integrity: Domain integrity comprises the quality of the information system’s architecture in terms of the quality of the information system’s architecture’s architecture. Domain integrity comprises the quality of the information system’s architecture in terms of the quality of the information system’s architecture’s architecture.
 - Functionality integrity: Functionality integrity comprises the quality of the information systems in terms of the quality of the information systems’ functionality.
 - Process integrity: Process integrity comprises the quality of the information systems in terms of the quality of the information systems’ processes.
 - Quality of IT Governance: Quality of IT governance comprises the quality of the information systems’ management.
 - Quality of IT Organization: Quality of IT organization comprises the quality of the information systems’ organization.
 - Quality of IT Service: Quality of IT service comprises the quality of the information systems’ IT services.
 - Quality of IT Strategies: Quality of IT strategies comprises the quality of the information systems’ strategic information management plans.
 - Quality of IT Tactics: Quality of IT tactics comprises the quality of the information systems’ strategic information management directs.
 - Quality of IT Operations: Quality of IT operation comprises the quality of the information systems’ strategic information management directs.
 - Quality of IT Monitoring: Quality of IT monitoring comprises the quality of the information systems’ strategic information management directs.
 - Quality of IT Reporting: Quality of IT reporting comprises the quality of the information systems’ strategic information management directs.
 - Quality of IT Strategic Directing: Quality of IT strategic directing comprises the quality of the information systems’ strategic information management directs.
 - Quality of IT Strategic Monitoring: Quality of IT strategic monitoring comprises the quality of the information systems’ strategic information management directs.
 - Quality of IT Strategic Reporting: Quality of IT strategic reporting comprises the quality of the information systems’ strategic information management directs.
 - Quality of IT Strategic Directing: Quality of IT strategic directing comprises the quality of the information systems’ strategic information management directs.
 - Quality","Object Identity, Referential Integrity, Consistency",3,multi,A_2021,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What types of integrity exist in the context of health information systems?
Answer: "
