Question,Transformed,Generated,True_Answer,Num_Answers,Type,Source,Context,True_Input
Wann ist ein Modell gut?,When is a model good in the context of health information systems?,"
 Health information systems are characterized by containing many application systems, i.e., i.e., they are usually of the AC^n architecture type.
 
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of very different types.
 Health information systems of health care settings can be of","A good models should be able to help understand and predict the behavior of the system or process. It should also be able to help design and evaluate health information systems. A reference architecture can be used to support the design of a proper HIS architecture that meets the various stakeholder concerns of HISs. This architecture should be able to show the HIS from a different angle, suitable for various stakeholders.",1,single,IS_2020_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: When is a model good in the context of health information systems?
Answer: "
Was ist ARIS?,What is ARIS?,"
 ### 3.9.3 Information Systems in Ambulatory Nursing Organization
 ### 3.9.1 Characteristics of Ambulatory Nursing Organization
 Ambulatory nursing organizations are primarily related to the care of persons with physical and mental functional deficits living at home who receive health care as outpatients.
 These are often persons living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients",The Architecture of Integrated Information Systems is a framework for describing business processes. It provides modeling methods and meta-structures that are comprised in information models.,1,single,IS_2020_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What is ARIS?
Answer: "
Wie kann man dynamische Aspekte von IS modellieren?,How can dynamic aspects of Information Systems be modelled?,"
 ### 5.3.1 Installation of the 3LGM^2 on a server
 3.​9.​4 Installation of the 3LGM^2 on a server
 3.​9.​5 Installation of the 3LGM^2 on a server
 3.​9.​6 Installation of the 3LGM^2 on a server
 3.​9.​3 Installation of the 3LGM^2 on a server
 3.​9.​4 Installation of the 3LGM^2 on a server
 3.​9.​5 Installation of the 3LGM^2 on a server
 3.​9.​6 Installation of the 3LGM^2 on a server
 3.​9.​3 Installation of the 3LGM^2 on a Server
 3.​9.​4 Installation of the 3LGM^2 on a Server
 3.​9.​5 Installation of the 3LGM^2 on a server
 3.​9.​6 Installation of the 3LGM^2 on a server
 3.​9.​7 Installation of the 3LGM^2 on a Server
 3.​9.​8 Installation of the 3LGM^2 on a Server
 3.​9.​9 Installation of the 3LGM^2 on a Server
 3.​9.​2 Installation of the 3LGM^2 on a Server
 3.​9.​3 Installation of the 3LGM^2 on a Server
 3.​9.​4 Installation of the 3LGM^2 on a Server
 3.​9.​5 Installation of the 3LGM^2 on a Server
 3.​9.​6 Installation of the 3LGM^2 on a Server
 3.​9.​7 Installation of the 3LGM^2 on a Server
 3.​9.​8 Installation of the 3LGM^2 on a Server
 3.​9",With a Business Process Model such as BPMN,1,single,IS_2020_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: How can dynamic aspects of Information Systems be modelled?
Answer: "
Was ist IHE?,What is IHE?,"
 ### 3.7 Logical Tool Layer:​ Integration Technologies and Tools
 In Chap. 6, we will now discuss the technological perspective of health information systems in health care settings.
 In Chap. 7, we will discuss the management perspective of health information systems in health care settings.
 In Chap. 8, we will discuss the management perspective of health information systems in health care settings.
 In Chap. 9, we will discuss the management perspective of health information systems in health care settings.
 
 ### 3.7 Logical Tool Layer:​ Integration Technologies and Tools
 In Chap. 6, we will now discuss these perspectives with more detail: Chap. 6 on specific Health Care and Research Settings
 
 In Chap. 7, we will discuss these perspectives in more detail: Chap. 6 on specific Health Care and Research Settings
 
 ### 3.7 Logical Tool Layer:​ Integration Technologies and Tools
 In Chap. 6, we will now discuss these perspectives in more detail: Chap. 6 on specific Health Care and Research Settings
 In Chap. 7, we will discuss these perspectives in more detail: Chap. 6 on specific Health Care and Research Settings
 In Chap. 8, we will discuss these perspectives in more detail: Chap. 9 on specific Health Care and Research Settings
 In Chap. 10, we will discuss these perspectives in more detail: Chap. 11 on specific Health Care and Research Settings
 In Chap. 12, we will discuss these perspectives in more detail: Chap. 13 on Specific Health Care and Research Settings
 In Chap. 14, we will discuss these perspectives in more detail: Chap. 14 on Specific Health Care and Research Settings
 In Chap. 15, we will discuss these perspectives in more detail: Chap. 14 on Specific Health Care and Research Settings
 In Chap. 16, we will discuss these perspectives in more detail: Chap. 11 on Specific Health Care and Research Settings
 In Chap. 13, we will discuss these perspectives in more detail: Chap. 14 on Specific Health Care and Research Settings
 In Chap.",IHE stands for Integrating the Healthcare Enterprise. It is an initiative by healthcare professionals and industry to improve the way computer systems in healthcare share information. IHE promotes the coordinated use of established standards such as DICOM and HL7 to address specific clinical needs in support of optimal patient care,1,single,IS_2020_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What is IHE?
Answer: "
Was tut ein Kommunikationsserver?,What does a communication server do  in the context of health information systems?,"
 Health information systems need systematic management of information systems.
 In addition to providing answers to the questions above, we may try to understand reasons for successful or unsuccessful implementation of certain technologies and tools.
 
 ### 5.3.1.3 Requirements of Researchers in Biomedicineineineine
 Many researchers in biomedicine need patient data for their research.
 
 Requirements that researchers in biomedicine need for this purpose can be made available to researchers in Biomedicine and management of information systems.
 
 ### 5.3.1 Requirements of Researchers in Biomedicine
 Many researchers in biomedicine need patient data for their research.
 
 Requirements that researchers in Biomedicine need for this purpose can be made available to researchers in Biomedicine and management of information systems.
 
 ### 5.3 Requirements of Researchers in Biomedicine
 Many researchers in biomedicine need patient data for their research.
 
 Requirements that researchers in Biomedicine need for this purpose can be made available to researchers in Biomedicine and management of information systems.
 
 ### 5.3 Requirements of Researchers in Biomedicine
 Many researchers in biomedicine need patient data for their research.
 
 Requirements that researchers in Biomedicine need for this purpose can be made available to researchers in Biomedicine and management of information systems.
 
 ### 5.3 Requirements of Researchers in Biomedicine
 Many researchers in biomedicine need patient data for their research.
 
 Requirements that researchers in Biomedicine need for this purpose can be made available to researchers in Biomedicine and management of information systems.
 
 ### 5.3 Requirements of Researchers in Biomedicine
 Many researchers in biomedicine need patient data for their research.
 
 Requirements that researchers in Biomedicine need for this purpose can be made available to researchers in Biomedicine and management of information systems.
",A communication server in the context of health information systems is a server that enables communication between different systems. It is responsible for routing messages between different applications and systems. It can also be used to manage the flow of data between different systems.,1,single,IS_2020_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What does a communication server do  in the context of health information systems?
Answer: "
Wozu setzt man Remote Function Calls ein?,What are Remote Function Calls used for?,"
 The function “obtaining consent for processing of patient data” updates the patient’s data.
 
 The function “obtaining consent for processing of patient data” updates the patient’s data.
 
 ### 1.3.3 Collecting Quantitative Data
 Quantitative data comprise data that can be described by numbers.
 Numbers can easily be statistically analyzed, aggregated, and compared.
 
 ### 1.3 Collecting Quantitative Data
 Quantitative data comprise data that can be described by numbers.
 
 ### 1.3 Collecting Quantitative Data
 Quantitative data comprise data that can be described by numbers.
 
 ### 1.3 Collecting Quantitative Data
 Quantitative data comprise data that can be described by numbers.
 
 ### 1.3 Collecting Quantitative Data
 Quantitative data comprise data that can be described by numbers.
 
 ### 1.3 Collecting Quantitative Data
 Quantitative data comprise data that can be described by numbers.
 
 ### 1.3 Collecting Quantitative Data
 Quantitative data comprise data that can be described by numbers.
 
 ### 1.3 Collecting Quantitative Data
 Quantitative data comprise data that can be described by numbers.
 
 ### 1.3 Collecting Quantitative Data
 Quantitative data comprise data that can be described by numbers.
 
 ### 1.3 Collecting Quantitative Data
 Quantitative data comprise data that can be described by numbers.
 
 ### 1.3 Collecting Quantitative Data
 Quantitative data comprise data that can be described by numbers.
 
 ### 1.3 Collecting Quantitative Data
 
 Quantitative data comprise data that can be described by numbers.
 
 ### 1.3 Collecting Quantitative Data
 
 Quantitative data comprise data that can be described by numbers.
 
 ### 1.3 Collecting Quantitative Data
 
 Quantitative data comprise data that can be described by numbers.
 
 ### 1.3 Collecting Quantitative Data
","Remote Function Calls (RFC) is a communications interface based on CPI-C, but with more functions and easier for application programmers to use. It is the call or remote execution of a Remote Function Module in an external system. In the SAP system, these functions are provided by the RFC interface system. The RFC interface system enables function calls between two SAP systems",1,single,IS_2020_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What are Remote Function Calls used for?
Answer: "
Wie findet ein Labormitarbeiter mit einer Fallnummer in der Hand Geburtsdatum und Geschlecht eines Patienten?,How does a lab worker with a case number in hand find a patient's date of birth and gender?,"1999.111.111 Entity Types About Patients’ Diseases and Their Treatment
 199.11 Entity Types About Discharge summary Writing
 199.1 Supply and Disposal Management, Scheduling, and Resource Allocation
 199.1 Supply and Disposal Management, Scheduling, and Resource Allocation
 
 Supply and disposal management, scheduling, and resource Allocation, are the tasks of managing health information systems in a health care facility.
 Supply and disposal management must be guaranteed in order to be able to offer this information to other units in time.
 Supply and disposal management must be guaranteed in order to be able to offer this information to other units in time.
 
 Supply and disposal management, scheduling, and resource Allocation, must be ensured in order to be able to offer this information to other units in time.
 
 Supply and disposal management, scheduling, and resource Allocation, must be ensured in order to be able to offer this information to other units in time.
 
 Supply and disposal management, scheduling, and resource Allocation, must be ensured in order to be able to offer this information to other units in time.
 
 Supply and disposal management, scheduling, and resource Allocation, must be ensured in order to be able to offer this information to other units in time.
 
 Supply and disposal management, scheduling, and resource Allocation, must be ensured in order to be able to offer this information to other units in time.
 
 Supply and disposal management, scheduling, and resource Allocation, must be ensured in order to be able to offer this information to other units in time.
 
 Supply and disposal management, scheduling, and resource Allocation, must be ensured in order to be able to offer this information to other units in time.
 
 Supply and disposal management, scheduling, and resource Allocation, must be ensured in order to be able to offer this information to other units in time.
 
 Supply and disposal management, scheduling, and resource Allocation, must","In the Laboratory Information System, which got its information from a communication server.",1,single,IS_2020_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: How does a lab worker with a case number in hand find a patient's date of birth and gender?
Answer: "
Erläutern Sie die Taxonomy für Krankenhausinformationssysteme!,Explain the taxonomy for hospital information systems!,"
 1. Information management Board: Members of the top management Board are typically representatives from the top management departments of a facility or from the main departments. Members of this board are typically from the main departments and from the sub departments.
 2. Information management Board: Members of the board are typically representatives from the main departments and from the sub departments. Members of this board are typically from the main departments and from the sub departments.
 3. Information management Board: Members of the board are typically representatives from the main departments and from the sub departments. Members of this board are typically from the main departments and from the sub departments.
 
 ### 4.6.3 Information Management Board Members: Members of the top Management Board are typically representatives from the main departments and from the sub departments.
 Members of this board are typically from the main departments and from the sub departments.
 
 ### 4.6.3 Information Management Board Members: Members of the top Management Board are typically representatives from the main departments and from the sub departments.
 Members of this board are typically from the main departments and from the sub departments.
 
 ### 4.6.3 Information Management Board Members: Members of the Information Management Board are typically representatives from the main departments and from the sub departments.
 Members of this board are typically from the main departments and from the sub departments.
 
 ### 4.6.3 Information Management Board Members: Members of the Information Management Board are typically representatives from the main departments and from the sub departments.
 Members of this board are typically from the main departments and from the sub departments.
 
 ### 4.6.3 Information Management Board Members: Members of the Information Management Board are typically representatives from the main departments and from the sub departments.
 Members of this board are typically from the main departments and from the sub departments.
 
 ### 4.6.3 Information Management Board Members: Members of the Information Management Board are typically representatives from the main departments and from the sub departments.
 Members of this board are","The taxonomy for HIS is a classification system that is used to categorize different types of HIS based on their functionality and purpose. The taxonomy can be used to help healthcare organizations select the right HIS for their needs. There are several different taxonomies for HIS, but they generally include categories such as clinical information systems, administrative information systems, and decision support systems",1,single,IS_2020_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Explain the taxonomy for hospital information systems!
Answer: "
"Wieso haben wir meist (ACn, Vn)?","Why do we mostly have (AC^n, V^n)?","
 (a) EHR systems are --> --> systems supporting --> functions related to --> health care and having --> features required for this purpose. For this reason, we denote them as --> health information systems (HIS).
 
 (c) EHR systems support --> functions related to --> health care and having --> features required for this purpose. For this reason, we denote them as --> health information systems (HIS).
 
 ### 3.9.3 Information Systems in Ambulatory Nursing Organization
 ### 3.9.1 Characteristics of Ambulatory Nursing Organization
 Ambulatory nursing organizations are primarily related to the care of persons with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home.
 These are often persons living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home",This allows Best of Breed Architecture choosing the best products and being independent from vendors.,1,single,IS_2020_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Why do we mostly have (AC^n, V^n)?
Answer: "
Was ist der Unterschied zwischen dem PVS und dem PDMS?,What is the difference between the PMS and the PDMS?,"
 The PMS is the --> transinstitutional PIN of a --> health care facility.
 The PDMS is the transinstitutional PIN of a --> health care network.
 
 ### 3.9.3 Information Systems in Ambulatory Nursing Organization
 ### 3.9.1 Characteristics of Ambulatory Nursing Organization
 Ambulatory nursing organizations are primarily related to the care of persons with physical and mental functional deficits living at home who receive health care as outpatients.
 These are often persons living at home who receive health care as outpatients with chronic diseases or as persons with acute diseases receive in-home care.
 
 ### 3.9.3 Rehabilitation Facilities
 ### 3.9.1 Characteristics of Rehabilitation Facilities
 
 ### 3.9.1 Rehabilitation Facilities
 
 ### 3.9.1 Characteristics of Rehabilitation Facilities
 
 ### 3.9.1 Rehabilitation Facilities
 
 ### 3.9.3 Rehabilitation Facilities
 ### 3.9.1 Characteristics of Rehabilitation Facilities
 
 ### 3.9.1 Rehabilitation Facilities
 
 ### 3.9.3 Rehabilitation Facilities
 ### 3.9.1 Characteristics of Rehabilitation Facilities
 
 ### 3.9.1 Rehabilitation Facilities
 
 ### 3.9.3 Rehabilitation Facilities
 
 ### 3.9.1 Characteristics of Rehabilitation Facilities
 
 ### 3.9.3 Rehabilitation Facilities
 
 ### 3.9.1 Rehabilitation Facilities
 
 ### 3.9.3 Rehabilitation Facilities
 ### 3.9.3 Rehabilitation Facilities
 ### 3.9.3 Rehabilitation Facilities
 ### 3.9.3 Rehabilitation Facilities
 ### 3.9.3 Rehabilitation Facilities","PMS:
- primary focus on helping health care provides streamline their day-to-day tasks

PDMS:
- primary focus on capturing mainaining comprehensive and accurate patient medical data.",1,single,IS_2020_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What is the difference between the PMS and the PDMS?
Answer: "
"Wie kann man auch bei fehlender Vollausleuchtung mit den allgegenwärtigen Funklöchern hinter metallwagen so umgehen, dass Mobile Anwendungen nicht laufend abstürzen?","Even in the absence of full coverage, how can you deal with the ubiquitous radio holes behind metal trolleys in such a way that mobile applications don't crash all the time?","
 The RCT is a clinical trial study study conducted at great expense in Philadelphia, Pennsylvania, Pennsylvania, and Philadelphia, Pennsylvania, Pennsylvania, and RCTs, a clinical trial is conducted at great expense in Philadelphia, Pennsylvania, and RCTs, a clinical trial is conducted at great expense in Philadelphia, Pennsylvania, and RCTs, a clinical trial is conducted at great expense in Philadelphia, Pennsylvania, and RCTs, a clinical trial is conducted at great expense in Philadelphia, Pennsylvania, and RCTs, a clinical trial is conducted at great expense in Philadelphia, Pennsylvania, and RCTs, a clinical trial is conducted at great expense in Philadelphia, Pennsylvania, and RCTs, a clinical trial is conducted at great expense in Philadelphia, Pennsylvania, and RCTs, a clinical trial is conducted at great expense in Philadelphia, Pennsylvania, and RCTs, a clinical trial is conducted at great expense in Philadelphia, Pennsylvania, and RCTs, a clinical trial is conducted at great expense in Philadelphia, Pennsylvania, and RCTs, a clinical trial is conducted at great expense in Philadelphia, Pennsylvania, and RCTs, a clinical trial is conducted at great expense in Philadelphia, Pennsylvania, and RCTs, a clinical trial is conducted at great expense in Philadelphia, Pennsylvania, and RCTs, a clinical trial is conducted at great expense in Philadelphia, Pennsylvania, and RCTs, a clinical trial is conducted at great expense in Philadelphia, Pennsylvania, and RCTs, a clinical trial is conducted at great expense in Philadelphia, Pennsylvania, and RCTs, a clinical trial is conducted at great expense in Philadelphia, Pennsylvania, and RCTs, a clinical trial is conducted at great expense in Philadelphia, Pennsylvania, and RCTs, a clinical trial is conducted at great expense in Philadelphia, Pennsylvania, and RCTs, a clinical trial is conducted at great expense in Philadelphia, Pennsylvania, and RCTs, a clinical trial is conducted at great expense in Philadelphia, Pennsylvania, and RCTs, a clinical trial is conducted at great expense in Philadelphia, Pennsylvania, and RCTs, a clinical trial is conducted at great expense in Philadelphia, Pennsylvania, and RCTs, a clinical trial is conducted at great expense in Philadelphia, Pennsylvania, and","One of this:
- caching and local storage
- Offline Mode
- Background Syncing and Queuing",1,single,IS_2020_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Even in the absence of full coverage, how can you deal with the ubiquitous radio holes behind metal trolleys in such a way that mobile applications don't crash all the time?
Answer: "
Welche Speichermedien gewährleisten eine Unveränderbarkeit der Daten?,Which storage media guarantee that the data cannot be changed?,"
 Storage media: Data on --> entity types and their representation in a reliable and understandable form.
 
 ### 5.3.1.3 Storage Layer:​ Differences in Hospital Functions and Processes
 In addition to providing answers to the questions above, we may also try to understand reasons for successful or unsuccessful implementation of certain --> technologies and processes.
 
 For example, we may try to understand reasons for successful or unsuccessful implementation of a given --> technology, for example, in a hospital or a medical office.
 
 ### 5.3.1 Requirements of Researchers in Biomedicineineine
 
 Requirements that researchers in biomedicine need for patients and for healthy persons are to be supported in planning, executing, and analyzing studies and experiments.
 
 Requirements that researchers in biomedicine need for patients and for healthy persons are to be supported in planning, executing, and analyzing studies and experiments.
 
 ### 5.3 Requirements of Researchers in Biomedicine
 
 ### 5.3 Requirements of Researchers in Biomedicine
 
 ### 5.3 Requirements of Researchers in Biomedicine
 
 ### 5.3 Requirements of Researchers in Biomedicine
 
 ### 5.3 Requirements of Researchers in Biomedicine
 
 ### 5.3 Requirements of Researchers in Biomedicine
 
 ### 5.3 Requirements of Researchers in Biomedicine
 
 ### 5.3 Requirements of Researchers in Biomedicine
 
 ### 5.3 Requirements of Researchers in Biomedicine
 
 ### 5.3 Requirements of Researchers in Biomedicine
 
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 
 ### 5.3 Requirements of Researchers in Bi","Write once read many (WORM) data such as Optical Discs, Tape Drives, Solid State Drives or Memory cards",1,single,IS_2020_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Which storage media guarantee that the data cannot be changed?
Answer: "
Ist „Dokumentation“ eine datenverarbeitende Aufgabe bzw. eine enterprise function?,"Is ""documentation"" a data processing task or an enterprise function?","
 Data processing is a task of managing health information systems.
 
 Data processing is a task of managing health information systems.
 
 Data processing is a task of tactical management of information systems.
 
 ## 4.3 Information Systems in Ambulatory Nursing Organization
 ### 4.3.1 Characteristics of Ambulatory Nursing Organization
 Ambulatory nursing organizations are primarily related to the care of persons with physical and mental functional deficits living at home who receive health care as outpatients with physical and mental functional deficits living at home are persons who receive health care as outpatients.
 These persons may receive health care as outpatients in hospitals, rehabilitation centers, or rehabilitation centers.
 
 ### 4.3.1 Characteristics of Ambulatory Nursing Organization
 Ambulatory nursing organizations are primarily related to the care of persons with physical and mental functional deficits living at home who receive health care as outpatients are persons who receive health care as outpatients with physical and mental functional deficits living at home are persons who receive health care as outpatients in their homes.
 These persons may receive health care as outpatients in hospitals, rehabilitation centers, or rehabilitation centers.
 
 ### 4.3.1 Characteristics of Ambulatory Nursing Organization
 Ambulatory nursing organizations are primarily related to the care of persons with physical and mental functional deficits living at home who receive health care as outpatients are persons who receive health care as outpatients in their homes.
 These persons may receive health care as outpatients in hospitals, rehabilitation centers, or rehabilitation centers.
 
 ### 4.3.1 Characteristics of Ambulatory Nursing Organization
 Ambulatory nursing organizations are primarily related to the care of persons with physical and mental functional deficits living at home who receive health care as outpatients are persons who receive health care as outpatients in their homes.
 These persons may receive health care as outpatients in hospitals, rehabilitation centers, or rehabil",A data processing task,1,single,IS_2020_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Is ""documentation"" a data processing task or an enterprise function?
Answer: "
Woher kommen die neuen Pflegekräfte für Deutschland?,Where are the new care workers for Germany coming from?,"
 The new care facility is a state-of-the-art health care facility.
 
 In addition to providing good health care, the health care facility may offer good support for research and education as well.
 
 ### 5.3.1 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3 Requirements of Researchers in Biomedicine
 ### 5.3","Domestic Workforce, European Union Member States, Non-EU Countries",1,single,IS_2020_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Where are the new care workers for Germany coming from?
Answer: "
Wie ist der Stand der Digitalisierung in der Pflege?,What is the state of digitalisation in care?,"
 Digitalization in care: The state of Health Information Systems in the current state of Health Information Systems
 
 
 ### 4.3.1.1 Requirements of Researchers in Biomedicine
 ### 4.3.1 Requirements of Researchers in Biomedicine
 
 ### 4.3.1 Requirements of Researchers in Biomedicine
 
 ### 4.3.1 Requirements of Researchers in Biomedicine
 
 ### 4.3.1 Requirements of Researchers in Biomedicine
 
 ### 4.3.1 Requirements of Researchers in Biomedicine
 
 ### 4.3.1 Requirements of Researchers in Biomedicine
 
 ### 4.3 Requirements of Researchers in Biomedicine
 
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biomedicine
 ### 4.3 Requirements of Researchers in Biom",gradually progressing but still facing some challenges,1,single,IS_2020_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: What is the state of digitalisation in care?
Answer: "
Mit welchem Anwendungssystem wird im UKL die Anforderung von Laborleistungen  (order entry) unterstützt?,Which application system is used in the University Hospital to support the request for laboratory services (order entry)?,"
 The application system used in the university medical center is an MDMS. Therefore, the EHRS is an MDMS.
 
 EHRS: --> Application system supporting --> functions related to order entry (Sect. 3.9.3).
 
 EHRS: --> Application system supporting --> functions related to order entry (Sect. 3.9).
 
 ### 3.9.3 Communication Server (Sect. 3.9.2).
 
 In this section, you will learn about the following questions:
 1. Which functions of a hospital are affected in the event that a server of a hospital fails.
 2. Which functions of a hospital are affected in the event that a server of a hospital fails.
 3. Which functions of a hospital are affected in the event that a server of a hospital fails.
 4. Which functions of a hospital are affected in the event that a server of a hospital fails.
 
 
 ### 3.9.3 Management of Information Systems
 In a hospital, the --> information management is handled by the management of the --> information system of a --> health care facility.
 In a health care network: --> Information management in a --> health care setting
 
 ### 3.9.3 Information Management Boarding
 In the case of a setting on the --> boarding management of a setting, the persons in charge will make the relevant decisions on the --> strategic, --> tactical, and --> operational management of the setting.
 
 In a setting on the --> state of the --> information system, decisions on the --> strategic, --> tactical, and --> operational management of the setting can be made within the setting.
 
 ### 3.9.3 Information Management Boarding
 In the case of a setting on the state of the --> information system, decisions on the --> strategic, --> tactical, and --> operational management of the setting can be made within the setting.
 
 ### 3.9.3 Information Management Boarding
 In the case of a setting on the state of the --> information system, decisions on the --> strategic, --> tactical, and --> operational management of the setting can be made within the setting.
",Laboratory Information System,1,single,IS_2020_09_27,,"Instruction: You are given a question. Answer the question to your best knowledge.
Question: Which application system is used in the University Hospital to support the request for laboratory services (order entry)?
Answer: "
